filename	token	col1	col2	col3	col4	col5	col6	col7	col8	gold_label	predictions
2019_EEr_136_2.ann	and									c	c
2019_EEr_136_2.ann	communicating									c	c
2019_EEr_136_2.ann	and									c	c
2019_EEr_136_2.ann	many									c	c
2019_EEr_136_2.ann	other									c	c
2019_EEr_136_2.ann	different									c	c
2019_EEr_136_2.ann	activities									c	c
2019_EEr_136_2.ann	.									c	c

2019_EEr_136_2.ann	We									c	c
2019_EEr_136_2.ann	can									c	c
2019_EEr_136_2.ann	not									c	c
2019_EEr_136_2.ann	forger									c	i
2019_EEr_136_2.ann	about									c	c
2019_EEr_136_2.ann	our									c	c
2019_EEr_136_2.ann	world	Punctuation	world history							c	c
2019_EEr_136_2.ann	-	Punctuation	world history							i	c
2019_EEr_136_2.ann	history	Punctuation	world history							c	c
2019_EEr_136_2.ann	,									c	c
2019_EEr_136_2.ann	about									c	c
2019_EEr_136_2.ann	own	lex_part_choice	our own							i	i
2019_EEr_136_2.ann	histories	Noun_number	history							c	i
2019_EEr_136_2.ann	and									c	c
2019_EEr_136_2.ann	culterals	Spelling	culture							i	i
2019_EEr_136_2.ann	.									c	c

2019_EEr_276_2.ann	Teachers									c	c
2019_EEr_276_2.ann	,									c	c
2019_EEr_276_2.ann	friends									c	c
2019_EEr_276_2.ann	,									c	c
2019_EEr_276_2.ann	classmates									c	c
2019_EEr_276_2.ann	,									c	c
2019_EEr_276_2.ann	they									c	c
2019_EEr_276_2.ann	all									c	c
2019_EEr_276_2.ann	have									c	c
2019_EEr_276_2.ann	a									c	c
2019_EEr_276_2.ann	bigger									c	c
2019_EEr_276_2.ann	influence									c	c
2019_EEr_276_2.ann	than									c	c
2019_EEr_276_2.ann	the									c	c
2019_EEr_276_2.ann	family									c	c
2019_EEr_276_2.ann	.									c	c

2019_ABu_156_2.ann	Futhermore	Spelling	Furthermore							i	i
2019_ABu_156_2.ann	,									c	c
2019_ABu_156_2.ann	a									c	c
2019_ABu_156_2.ann	person									c	c
2019_ABu_156_2.ann	can									c	c
2019_ABu_156_2.ann	be									c	c
2019_ABu_156_2.ann	a									c	c
2019_ABu_156_2.ann	workoholic	Spelling	workaholic							i	c
2019_ABu_156_2.ann	and									c	c
2019_ABu_156_2.ann	it									c	c
2019_ABu_156_2.ann	is									c	c
2019_ABu_156_2.ann	a									c	c
2019_ABu_156_2.ann	good									c	c
2019_ABu_156_2.ann	way									c	c
2019_ABu_156_2.ann	to									c	c
2019_ABu_156_2.ann	express									c	c
2019_ABu_156_2.ann	himself	Inappropriate_register	himself or herself							c	c
2019_ABu_156_2.ann	through									i	c
2019_ABu_156_2.ann	his	Inappropriate_register	his or her							c	c
2019_ABu_156_2.ann	work									i	c
2019_ABu_156_2.ann	.									c	c

2019_ABu_204_1.ann	First									c	c
2019_ABu_204_1.ann	of									c	c
2019_ABu_204_1.ann	all									c	c
2019_ABu_204_1.ann	,									c	c
2019_ABu_204_1.ann	the									c	c
2019_ABu_204_1.ann	tables									c	c
2019_ABu_204_1.ann	show									c	c
2019_ABu_204_1.ann	that									c	c
2019_ABu_204_1.ann	more									c	c
2019_ABu_204_1.ann	men									c	c
2019_ABu_204_1.ann	and									c	c
2019_ABu_204_1.ann	women									c	c
2019_ABu_204_1.ann	were									c	c
2019_ABu_204_1.ann	emploed	Spelling	employed							i	i
2019_ABu_204_1.ann	in									c	c
2019_ABu_204_1.ann	servises	Spelling	services							i	i
2019_ABu_204_1.ann	both									c	c
2019_ABu_204_1.ann	in									c	c
2019_ABu_204_1.ann	Australia									c	c
2019_ABu_204_1.ann	and									c	c
2019_ABu_204_1.ann	Indonesia									c	c
2019_ABu_204_1.ann	.									c	c

2019_ABu_114_1.ann	From									c	c
2019_ABu_114_1.ann	the									c	c
2019_ABu_114_1.ann	charts									c	c
2019_ABu_114_1.ann	it									c	c
2019_ABu_114_1.ann	can									c	c
2019_ABu_114_1.ann	be									c	c
2019_ABu_114_1.ann	seen									c	c
2019_ABu_114_1.ann	that									i	c
2019_ABu_114_1.ann	visitors									c	c
2019_ABu_114_1.ann	mostly									c	c
2019_ABu_114_1.ann	used									c	c
2019_ABu_114_1.ann	libraries									c	c
2019_ABu_114_1.ann	to									c	c
2019_ABu_114_1.ann	take									c	c
2019_ABu_114_1.ann	books									c	c
2019_ABu_114_1.ann	.									c	c

2019_ABu_114_1.ann	It									c	c
2019_ABu_114_1.ann	can									c	c
2019_ABu_114_1.ann	be									c	c
2019_ABu_114_1.ann	explained									c	c
2019_ABu_114_1.ann	by									c	c
2019_ABu_114_1.ann	the									c	c
2019_ABu_114_1.ann	fact									c	c
2019_ABu_114_1.ann	that									c	c
2019_ABu_114_1.ann	till									c	c
2019_ABu_114_1.ann	this									c	c
2019_ABu_114_1.ann	time									c	c
2019_ABu_114_1.ann	DVDs									c	c
2019_ABu_114_1.ann	have	Tense_choice	had not been							c	c
2019_ABu_114_1.ann	not	Tense_choice	had not been							c	c
2019_ABu_114_1.ann	been	Tense_choice	had not been							c	c
2019_ABu_114_1.ann	widely									c	i
2019_ABu_114_1.ann	in									c	c
2019_ABu_114_1.ann	use									c	c
2019_ABu_114_1.ann	and									c	c
2019_ABu_114_1.ann	,									c	c
2019_ABu_114_1.ann	at									c	c
2019_ABu_114_1.ann	first									c	c
2019_ABu_114_1.ann	,									c	c
2019_ABu_114_1.ann	did									c	c
2019_ABu_114_1.ann	not									c	c
2019_ABu_114_1.ann	exist									c	c
2019_ABu_114_1.ann	at									c	c
2019_ABu_114_1.ann	all									c	c
2019_ABu_114_1.ann	.									c	c

2019_ABu_136_1.ann	From									c	c
2019_ABu_136_1.ann	the									c	c
2019_ABu_136_1.ann	graph									c	c
2019_ABu_136_1.ann	it									c	c
2019_ABu_136_1.ann	is									c	c
2019_ABu_136_1.ann	clear									c	c
2019_ABu_136_1.ann	that									c	c
2019_ABu_136_1.ann	the									c	c
2019_ABu_136_1.ann	overwhelming									c	c
2019_ABu_136_1.ann	amount									c	c
2019_ABu_136_1.ann	of									c	c
2019_ABu_136_1.ann	visitors									c	c
2019_ABu_136_1.ann	(									c	c
2019_ABu_136_1.ann	65									c	c
2019_ABu_136_1.ann	per									c	c
2019_ABu_136_1.ann	cent									c	c
2019_ABu_136_1.ann	)									c	c
2019_ABu_136_1.ann	used									c	c
2019_ABu_136_1.ann	public									c	c
2019_ABu_136_1.ann	libraries									c	c
2019_ABu_136_1.ann	to									c	c
2019_ABu_136_1.ann	borrow									c	c
2019_ABu_136_1.ann	or									c	c
2019_ABu_136_1.ann	to									c	c
2019_ABu_136_1.ann	return									c	c
2019_ABu_136_1.ann	books									c	c
2019_ABu_136_1.ann	.									c	c

2019_EEr_170_2.ann	Friends									c	c
2019_EEr_170_2.ann	and									c	c
2019_EEr_170_2.ann	other									c	c
2019_EEr_170_2.ann	people									c	c
2019_EEr_170_2.ann	of									c	c
2019_EEr_170_2.ann	nearly									c	c
2019_EEr_170_2.ann	the									c	c
2019_EEr_170_2.ann	same									c	c
2019_EEr_170_2.ann	age									c	c
2019_EEr_170_2.ann	as									c	c
2019_EEr_170_2.ann	a									c	c
2019_EEr_170_2.ann	child									c	c
2019_EEr_170_2.ann	become									c	c
2019_EEr_170_2.ann	more									c	c
2019_EEr_170_2.ann	influencial	Spelling	influential							i	i
2019_EEr_170_2.ann	than									c	c
2019_EEr_170_2.ann	relatives									c	c
2019_EEr_170_2.ann	,									c	c
2019_EEr_170_2.ann	especially									c	c
2019_EEr_170_2.ann	older									c	c
2019_EEr_170_2.ann	relatives									c	c
2019_EEr_170_2.ann	.									c	c

2019_ABu_29_1.ann	The									c	c
2019_ABu_29_1.ann	table									c	c
2019_ABu_29_1.ann	shows									c	c
2019_ABu_29_1.ann	as	Redundant_comp		Spelling	us					i	i
2019_ABu_29_1.ann	the									c	c
2019_ABu_29_1.ann	percentage									c	c
2019_ABu_29_1.ann	of									c	c
2019_ABu_29_1.ann	boys									c	c
2019_ABu_29_1.ann	and									c	c
2019_ABu_29_1.ann	girls									c	c
2019_ABu_29_1.ann	doing									c	c
2019_ABu_29_1.ann	sports									c	c
2019_ABu_29_1.ann	on									c	c
2019_ABu_29_1.ann	a									c	c
2019_ABu_29_1.ann	daily									c	c
2019_ABu_29_1.ann	basis									c	c
2019_ABu_29_1.ann	in									c	c
2019_ABu_29_1.ann	1990									c	c
2019_ABu_29_1.ann	and									c	c
2019_ABu_29_1.ann	2005	Punctuation	2005,							i	c
2019_ABu_29_1.ann	and									c	c
2019_ABu_29_1.ann	the									c	c
2019_ABu_29_1.ann	chart									c	c
2019_ABu_29_1.ann	depicts									c	c
2019_ABu_29_1.ann	the									c	c
2019_ABu_29_1.ann	obesity									c	c
2019_ABu_29_1.ann	rate									c	c
2019_ABu_29_1.ann	among									c	c
2019_ABu_29_1.ann	children									c	c
2019_ABu_29_1.ann	in									c	c
2019_ABu_29_1.ann	Canada									c	c
2019_ABu_29_1.ann	from									c	c
2019_ABu_29_1.ann	1985									c	c
2019_ABu_29_1.ann	to									c	c
2019_ABu_29_1.ann	2005									c	c
2019_ABu_29_1.ann	.									c	c

2019_ABu_133_2.ann	However									c	c
2019_ABu_133_2.ann	,									c	c
2019_ABu_133_2.ann	it									c	c
2019_ABu_133_2.ann	is									c	c
2019_ABu_133_2.ann	not									c	c
2019_ABu_133_2.ann	always									c	c
2019_ABu_133_2.ann	the									c	c
2019_ABu_133_2.ann	amount									c	c
2019_ABu_133_2.ann	of									c	c
2019_ABu_133_2.ann	money									c	c
2019_ABu_133_2.ann	that									c	c
2019_ABu_133_2.ann	is									c	c
2019_ABu_133_2.ann	crucial									c	c
2019_ABu_133_2.ann	,									c	c
2019_ABu_133_2.ann	it									c	c
2019_ABu_133_2.ann	is									c	c
2019_ABu_133_2.ann	the									c	c
2019_ABu_133_2.ann	interest									c	c
2019_ABu_133_2.ann	and									c	c
2019_ABu_133_2.ann	motivation									c	c
2019_ABu_133_2.ann	that									c	c
2019_ABu_133_2.ann	serve									c	c
2019_ABu_133_2.ann	as									c	c
2019_ABu_133_2.ann	a									c	c
2019_ABu_133_2.ann	key									c	c
2019_ABu_133_2.ann	to									c	c
2019_ABu_133_2.ann	success									c	c
2019_ABu_133_2.ann	.									c	c

2019_ABu_133_2.ann	They									c	c
2019_ABu_133_2.ann	may									c	c
2019_ABu_133_2.ann	sometimes									c	c
2019_ABu_133_2.ann	twist									c	c
2019_ABu_133_2.ann	the									c	c
2019_ABu_133_2.ann	results									c	c
2019_ABu_133_2.ann	to									c	c
2019_ABu_133_2.ann	suit									c	c
2019_ABu_133_2.ann	their									c	c
2019_ABu_133_2.ann	own									c	c
2019_ABu_133_2.ann	ends									c	c
2019_ABu_133_2.ann	.									c	c

2019_ABu_133_2.ann	Even									c	c
2019_ABu_133_2.ann	though									c	c
2019_ABu_133_2.ann	this									c	c
2019_ABu_133_2.ann	is									c	c
2019_ABu_133_2.ann	possible									c	c
2019_ABu_133_2.ann	,									c	c
2019_ABu_133_2.ann	the									c	c
2019_ABu_133_2.ann	same									c	c
2019_ABu_133_2.ann	could									c	c
2019_ABu_133_2.ann	be									c	c
2019_ABu_133_2.ann	suggested									c	c
2019_ABu_133_2.ann	about									c	c
2019_ABu_133_2.ann	research									c	c
2019_ABu_133_2.ann	carried									c	c
2019_ABu_133_2.ann	out									c	c
2019_ABu_133_2.ann	by									c	c
2019_ABu_133_2.ann	governments									c	c
2019_ABu_133_2.ann	.									c	c

2019_EEr_164_2.ann	You									c	c
2019_EEr_164_2.ann	always									c	c
2019_EEr_164_2.ann	keep									c	c
2019_EEr_164_2.ann	in									c	c
2019_EEr_164_2.ann	touch									c	c
2019_EEr_164_2.ann	with									c	c
2019_EEr_164_2.ann	your									c	c
2019_EEr_164_2.ann	family									c	c
2019_EEr_164_2.ann	members									c	c
2019_EEr_164_2.ann	at									c	c
2019_EEr_164_2.ann	least									c	c
2019_EEr_164_2.ann	when									c	c
2019_EEr_164_2.ann	you									c	c
2019_EEr_164_2.ann	are									c	c
2019_EEr_164_2.ann	a									c	c
2019_EEr_164_2.ann	little									c	c
2019_EEr_164_2.ann	kid									c	c
2019_EEr_164_2.ann	.									c	c

2019_EEr_77_2.ann	Obviously									c	c
2019_EEr_77_2.ann	,									c	c
2019_EEr_77_2.ann	it	Absence_comp_sent	it is much harder							c	c
2019_EEr_77_2.ann	is	Absence_comp_sent	it is much harder							c	c
2019_EEr_77_2.ann	much	Absence_comp_sent	it is much harder							c	c
2019_EEr_77_2.ann	for									i	c
2019_EEr_77_2.ann	parets	Spelling	parents							i	i
2019_EEr_77_2.ann	to									c	c
2019_EEr_77_2.ann	raise									c	c
2019_EEr_77_2.ann	their									c	c
2019_EEr_77_2.ann	child									c	c
2019_EEr_77_2.ann	as									c	c
2019_EEr_77_2.ann	a									c	c
2019_EEr_77_2.ann	decent									c	c
2019_EEr_77_2.ann	person									c	c
2019_EEr_77_2.ann	,									c	c
2019_EEr_77_2.ann	trying									c	c
2019_EEr_77_2.ann	to									c	c
2019_EEr_77_2.ann	form									c	c
2019_EEr_77_2.ann	his									c	c
2019_EEr_77_2.ann	/									c	c
2019_EEr_77_2.ann	her									c	c
2019_EEr_77_2.ann	take									c	c
2019_EEr_77_2.ann	on									c	c
2019_EEr_77_2.ann	life									c	c
2019_EEr_77_2.ann	and									c	c
2019_EEr_77_2.ann	to									c	c
2019_EEr_77_2.ann	persuade									c	c
2019_EEr_77_2.ann	him									c	c
2019_EEr_77_2.ann	/									c	c
2019_EEr_77_2.ann	her									c	c
2019_EEr_77_2.ann	to									c	c
2019_EEr_77_2.ann	become									c	c
2019_EEr_77_2.ann	honest	Articles	an honest, compassionate person							i	i
2019_EEr_77_2.ann	,	Articles	an honest, compassionate person							c	c
2019_EEr_77_2.ann	compassionate	Articles	an honest, compassionate person							c	c
2019_EEr_77_2.ann	person	Articles	an honest, compassionate person							c	c
2019_EEr_77_2.ann	,									c	c
2019_EEr_77_2.ann	learning									c	c
2019_EEr_77_2.ann	how									c	c
2019_EEr_77_2.ann	to									c	c
2019_EEr_77_2.ann	reach									c	c
2019_EEr_77_2.ann	a									c	c
2019_EEr_77_2.ann	compromise									c	c
2019_EEr_77_2.ann	and									c	c
2019_EEr_77_2.ann	do	Redundant_comp								c	i
2019_EEr_77_2.ann	not									c	c
2019_EEr_77_2.ann	argue									c	c
2019_EEr_77_2.ann	for									c	c
2019_EEr_77_2.ann	the									c	c
2019_EEr_77_2.ann	sake									c	c
2019_EEr_77_2.ann	of									c	c
2019_EEr_77_2.ann	arguing									c	c
2019_EEr_77_2.ann	.									c	c

2019_EEr_77_2.ann	Moreover									c	c
2019_EEr_77_2.ann	,									c	c
2019_EEr_77_2.ann	people									c	c
2019_EEr_77_2.ann	regard									c	c
2019_EEr_77_2.ann	school									c	c
2019_EEr_77_2.ann	as									c	c
2019_EEr_77_2.ann	the									c	c
2019_EEr_77_2.ann	"									c	c
2019_EEr_77_2.ann	alma									c	c
2019_EEr_77_2.ann	mater									c	c
2019_EEr_77_2.ann	"									c	c
2019_EEr_77_2.ann	where	Punctuation	, where							i	c
2019_EEr_77_2.ann	children									c	c
2019_EEr_77_2.ann	learn	Absence_explanation	learn how to become							c	c
2019_EEr_77_2.ann	to	Absence_explanation	learn how to become							i	c
2019_EEr_77_2.ann	become	Absence_explanation	learn how to become							c	c
2019_EEr_77_2.ann	responsible									c	c
2019_EEr_77_2.ann	not									c	c
2019_EEr_77_2.ann	only									c	c
2019_EEr_77_2.ann	for									c	c
2019_EEr_77_2.ann	yourself									c	c
2019_EEr_77_2.ann	but									c	c
2019_EEr_77_2.ann	also									c	c
2019_EEr_77_2.ann	for									c	c
2019_EEr_77_2.ann	others									c	c
2019_EEr_77_2.ann	.									c	c

2019_ABu_237_1.ann	The									c	c
2019_ABu_237_1.ann	pie									c	c
2019_ABu_237_1.ann	charts									c	c
2019_ABu_237_1.ann	illustrate									c	c
2019_ABu_237_1.ann	the									c	c
2019_ABu_237_1.ann	information									c	c
2019_ABu_237_1.ann	on									c	c
2019_ABu_237_1.ann	quantity	Articles	a number	lex_item_choice	a number					i	i
2019_ABu_237_1.ann	of									c	c
2019_ABu_237_1.ann	students									c	c
2019_ABu_237_1.ann	of									c	c
2019_ABu_237_1.ann	different									c	c
2019_ABu_237_1.ann	ages									c	c
2019_ABu_237_1.ann	attending									c	c
2019_ABu_237_1.ann	Science									c	c
2019_ABu_237_1.ann	,									c	c
2019_ABu_237_1.ann	Arts									c	c
2019_ABu_237_1.ann	and	Punctuation	, and							i	c
2019_ABu_237_1.ann	Sports									c	c
2019_ABu_237_1.ann	and									c	c
2019_ABu_237_1.ann	Health									c	c
2019_ABu_237_1.ann	courses									c	c
2019_ABu_237_1.ann	in									c	c
2019_ABu_237_1.ann	the									c	c
2019_ABu_237_1.ann	UK									c	c
2019_ABu_237_1.ann	.									c	c

2019_ABu_237_1.ann	It									c	c
2019_ABu_237_1.ann	is									c	c
2019_ABu_237_1.ann	interesting									c	c
2019_ABu_237_1.ann	to									c	c
2019_ABu_237_1.ann	notice	lex_item_choice	note							i	c
2019_ABu_237_1.ann	that									c	c
2019_ABu_237_1.ann	more									c	c
2019_ABu_237_1.ann	than									c	c
2019_ABu_237_1.ann	a									c	c
2019_ABu_237_1.ann	half									c	c
2019_ABu_237_1.ann	of									c	c
2019_ABu_237_1.ann	students	Articles	the students							i	c
2019_ABu_237_1.ann	,									c	c
2019_ABu_237_1.ann	refered	lex_item_choice	related							i	i
2019_ABu_237_1.ann	to									c	c
2019_ABu_237_1.ann	18	Spelling	18-25-year-olds							c	c
2019_ABu_237_1.ann	-	Spelling	18-25-year-olds							c	c
2019_ABu_237_1.ann	25	Spelling	18-25-year-olds							i	c
2019_ABu_237_1.ann	years	Spelling	18-25-year-olds							i	c
2019_ABu_237_1.ann	old	Spelling	18-25-year-olds							i	c
2019_ABu_237_1.ann	,									c	c
2019_ABu_237_1.ann	are	Redundant_comp								c	c
2019_ABu_237_1.ann	tend	Agreement_errors	tends							c	c
2019_ABu_237_1.ann	to									c	c
2019_ABu_237_1.ann	choose									c	c
2019_ABu_237_1.ann	science									c	c
2019_ABu_237_1.ann	(									c	c
2019_ABu_237_1.ann	55									c	c
2019_ABu_237_1.ann	per									c	c
2019_ABu_237_1.ann	cent									c	c
2019_ABu_237_1.ann	)									c	c
2019_ABu_237_1.ann	and	Punctuation	, and							i	c
2019_ABu_237_1.ann	science	Word_order	science course is more popular than Arts and Sports all together amongst this audience							c	c
2019_ABu_237_1.ann	cource	Word_order	science course is more popular than Arts and Sports all together amongst this audience	Spelling	course					i	i
2019_ABu_237_1.ann	amongst	Word_order	science course is more popular than Arts and Sports all together amongst this audience	Word_order	is more popular amongst this audience					i	c
2019_ABu_237_1.ann	this	Word_order	science course is more popular than Arts and Sports all together amongst this audience	Word_order	is more popular amongst this audience					i	c
2019_ABu_237_1.ann	audience	Word_order	science course is more popular than Arts and Sports all together amongst this audience	Word_order	is more popular amongst this audience					i	c
2019_ABu_237_1.ann	is	Word_order	science course is more popular than Arts and Sports all together amongst this audience	Word_order	is more popular amongst this audience					i	c
2019_ABu_237_1.ann	the	Word_order	science course is more popular than Arts and Sports all together amongst this audience	Word_order	is more popular amongst this audience					i	c
2019_ABu_237_1.ann	most	Word_order	science course is more popular than Arts and Sports all together amongst this audience	Word_order	is more popular amongst this audience	Comparative_constr	more			i	c
2019_ABu_237_1.ann	popular	Word_order	science course is more popular than Arts and Sports all together amongst this audience	Word_order	is more popular amongst this audience					i	c
2019_ABu_237_1.ann	than	Word_order	science course is more popular than Arts and Sports all together amongst this audience							i	i
2019_ABu_237_1.ann	Arts	Word_order	science course is more popular than Arts and Sports all together amongst this audience							i	c
2019_ABu_237_1.ann	and	Word_order	science course is more popular than Arts and Sports all together amongst this audience							i	c
2019_ABu_237_1.ann	Sports	Word_order	science course is more popular than Arts and Sports all together amongst this audience							i	c
2019_ABu_237_1.ann	all	Word_order	science course is more popular than Arts and Sports all together amongst this audience							i	c
2019_ABu_237_1.ann	together	Word_order	science course is more popular than Arts and Sports all together amongst this audience							i	c
2019_ABu_237_1.ann	,									c	c
2019_ABu_237_1.ann	whereas									c	c
2019_ABu_237_1.ann	the									c	c
2019_ABu_237_1.ann	audience									c	c
2019_ABu_237_1.ann	of									c	c
2019_ABu_237_1.ann	26	Spelling	26-40-year-olds							c	c
2019_ABu_237_1.ann	-	Spelling	26-40-year-olds							i	c
2019_ABu_237_1.ann	40	Spelling	26-40-year-olds							i	c
2019_ABu_237_1.ann	year	Spelling	26-40-year-olds							i	i
