filename	learner	TH1	TH1Diff	TH2	TH2Diff	markable_scheme	gold_label	predictions
1325_1001055.exb	anni	anni					c	c
1325_1001055.exb	.	.					c	c
								
1325_1001055.exb	Ho	Ho					c	c
1325_1001055.exb	la	la					c	c
1325_1001055.exb	passione	passione					c	c
1325_1001055.exb	,	,					c	c
1325_1001055.exb	ho	ho					c	c
1325_1001055.exb	il	il					c	c
1325_1001055.exb	motivo	motivo					c	c
1325_1001055.exb	per	per					c	c
1325_1001055.exb	migliorare	migliorare					c	c
1325_1001055.exb	continuamente	continuamente					c	c
1325_1001055.exb	il	il					c	c
1325_1001055.exb	mio	mio					c	c
1325_1001055.exb	livello	livello					c	c
1325_1001055.exb	.	.					c	c
								
1365_0100022.exb	Vorrei	Vorrei					c	c
1365_0100022.exb	sapere	sapere					c	c
1365_0100022.exb	Io	quello	CHA			G_Pos	i	i
1365_0100022.exb	che	che					c	c
1365_0100022.exb	devró	dovrò	CHA			G_Inflect_Inexist	i	i
1365_0100022.exb	comprare	comprare					c	c
1365_0100022.exb	per	per					c	c
1365_0100022.exb	il	il					c	c
1365_0100022.exb	vostro	vostro					c	c
1365_0100022.exb	matrimonio	matrimonio					c	c
1365_0100022.exb	,	,					c	c
1365_0100022.exb	se	se					c	c
1365_0100022.exb	avete	avete					c	c
1365_0100022.exb	fatto	fatto					c	c
1365_0100022.exb	una	una					c	c
1365_0100022.exb	lista	lista					c	c
1365_0100022.exb	di	di					c	c
1365_0100022.exb	matrimonio	matrimonio					c	c
1365_0100022.exb	o	o					c	c
1365_0100022.exb	no	no					c	c
1365_0100022.exb	.	.					c	c
								
1365_0100022.exb	Mi	Mi					c	c
1365_0100022.exb	piaccerebbe	piacerebbe	CHA			O_Graph	i	c
1365_0100022.exb	di		DEL			G_Prep	i	i
1365_0100022.exb	sapere	sapere					c	c
1365_0100022.exb	Io		DEL			G_Conj	i	i
1365_0100022.exb	che	cosa	CHA			G_Conj	i	c
1365_0100022.exb	volete	volete					c	c
1365_0100022.exb	come	come					c	c
1365_0100022.exb	regalo	regalo					c	c
1365_0100022.exb	che	che					c	c
1365_0100022.exb	vi	vi					c	c
1365_0100022.exb	facerá	farà	CHA			G_Inflect_Inexist	i	c
1365_0100022.exb	piacere	piacere					c	c
1365_0100022.exb	.	.					c	c
								
1385_0001714.exb	Caro	Caro					c	c
1385_0001714.exb	Daniele	Daniele					c	c
1385_0001714.exb	,	,					c	c
1385_0001714.exb	Come	come	CHA			O_Capit	i	i
1385_0001714.exb	stai	stai					c	c
1385_0001714.exb	?	?					c	c
								
1385_0001152.exb	E	E					c	c
1385_0001152.exb	voglio	voglio					c	c
1385_0001152.exb	sapere	sapere					c	c
1385_0001152.exb	quando	quando					c	c
1385_0001152.exb	vorresti	vorresti					c	c
1385_0001152.exb	cominciare	cominciare					c	c
1385_0001152.exb	a	a					c	c
1385_0001152.exb	lavorare	lavorare					c	c
1385_0001152.exb	.	.					c	c
								
1395_0000639.exb	Non	Non					c	c
1395_0000639.exb	ci	ci					c	c
1395_0000639.exb	vediamo	vediamo					c	c
1395_0000639.exb	da	da					c	c
1395_0000639.exb	molto	molto					c	c
1395_0000639.exb	tempo	tempo					c	c
1395_0000639.exb	allora	allora					c	c
1395_0000639.exb	ti	ti					c	c
1395_0000639.exb	scrivo	scrivo					c	c
1395_0000639.exb	per	per					c	c
1395_0000639.exb	darti	darti					c	c
1395_0000639.exb	alcune	alcune					c	c
1395_0000639.exb	notizie	notizie					c	c
1395_0000639.exb	.	.					c	c
								
1365_0100275.exb	Auguri	Auguri					c	c
1365_0100275.exb	per	per					c	c
1365_0100275.exb	la	la					c	c
1365_0100275.exb	maturità	maturità					c	c
1365_0100275.exb	Francesco	Francesco					c	c
1365_0100275.exb	!	!					c	c
								
1365_0100275.exb	Io	Io					c	c
1365_0100275.exb	lo	lo					c	c
1365_0100275.exb	sapevo	sapevo					c	c
1365_0100275.exb	,		DEL			O_Punct	i	i
1365_0100275.exb	che	che					c	c
1365_0100275.exb	tu	tu					c	c
1365_0100275.exb	ce	ce					c	c
1365_0100275.exb	la	la					c	c
1365_0100275.exb	fai	facevi	CHA			G_Verb	i	c
1365_0100275.exb	senza	senza					c	c
1365_0100275.exb	problemi	problemi					c	c
1365_0100275.exb	.	.					c	c
								
1395_0001131.exb	Ciao	Ciao		Ciao		S_Txt	c	c
1395_0001131.exb	Caro	Caro		caro	CHA	S_Txt	c	i
1395_0001131.exb	,	,		,		S_Txt	c	c
1395_0001131.exb	come	come		come		S_Txt	c	c
1395_0001131.exb	stai	stai		stai		S_Txt	c	c
1395_0001131.exb	?	?		?		S_Txt	c	c
								
1365_0100191.exb	Tanto	Tanto				G_Verb_main	c	c
1365_0100191.exb	non	non				G_Verb_main	c	c
1365_0100191.exb	bisognò	bisogno	CHA			G_Verb_main	i	i
1365_0100191.exb	di	di				G_Verb_main	c	i
1365_0100191.exb	prenotare	prenotare				G_Verb_main	c	c
1365_0100191.exb	un	un				G_Verb_main	c	c
1365_0100191.exb	alloggio	alloggio				G_Verb_main	c	c
1365_0100191.exb	.	.				G_Valency	c	c
								
1385_0001742.exb	APPUNTAMENTI	Appuntamento	CHA				i	i
1385_0001742.exb	SABATO	sabato	CHA				i	i
1385_0001742.exb	SERA	sera	CHA				i	i
1385_0001742.exb	?	?					c	c
								
1325_1001158.exb	Ho	Ho					c	c
1325_1001158.exb	due	due					c	c
1325_1001158.exb	certificate	certificati	CHA				i	c
1325_1001158.exb	di	di					c	c
1325_1001158.exb	lingua	lingua					c	c
1325_1001158.exb	,	,					c	c
1325_1001158.exb	parlo	parlo					c	c
1325_1001158.exb	e	e					c	c
1325_1001158.exb	scrivo	scrivo					c	c
1325_1001158.exb	bene	bene					c	c
1325_1001158.exb	l'	l'					c	c
1325_1001158.exb	italiano	italiano					c	c
1325_1001158.exb	e	e					c	c
1325_1001158.exb	l'	l'					c	c
1325_1001158.exb	inglese	inglese					c	c
1325_1001158.exb	.	.					c	c
								
1325_1001158.exb	Consosco	Conosco	CHA				i	c
1325_1001158.exb	e	e					c	c
1325_1001158.exb	uso	uso					c	c
1325_1001158.exb	bene	bene					c	c
1325_1001158.exb	Word	Word					c	c
1325_1001158.exb	,	,					c	c
1325_1001158.exb	Excel	Excel					c	c
1325_1001158.exb	,	,					c	c
1325_1001158.exb	sono	sono					c	c
1325_1001158.exb	in	in					c	c
1325_1001158.exb	grado	grado					c	c
1325_1001158.exb	del	del					c	i
1325_1001158.exb	Certificato	Certificato					c	c
1325_1001158.exb	Europeo	Europeo					c	c
1325_1001158.exb	del	del					c	c
1325_1001158.exb	computer	computer					c	c
1325_1001158.exb	ECDL	ECDL					c	c
1325_1001158.exb	.	.					c	c
								
1325_1001158.exb	Sono	Sono					c	c
1325_1001158.exb	disposta	disposta					c	c
1325_1001158.exb	assistere	assistere					i	i
1325_1001158.exb	il	il					c	c
1325_1001158.exb	personale	personale					c	c
1325_1001158.exb	in	in					c	c
1325_1001158.exb	ufficio	ufficio					c	c
1325_1001158.exb	.	.					c	c
								
1325_1001158.exb	Sono	Sono					c	c
1325_1001158.exb	attenta	attenta					c	c
1325_1001158.exb	,	,					c	c
1325_1001158.exb	disponibile	disponibile					c	c
1325_1001158.exb	e	e					c	c
1325_1001158.exb	determinata	determinata					c	c
1325_1001158.exb	,	,					c	c
1325_1001158.exb	sono	sono					c	c
1325_1001158.exb	responsabile	responsabile					c	c
1325_1001158.exb	e	e					c	c
1325_1001158.exb	adatta	adatta					c	c
1325_1001158.exb	per	per					c	c
1325_1001158.exb	questo	questo					c	c
1325_1001158.exb	lavoro	lavoro					c	c
1325_1001158.exb	.	.					c	c
								
1325_1001158.exb	Vorrei	Vorrei					c	c
1325_1001158.exb	chiedere	chiedere					c	c
1325_1001158.exb	quando	quando					c	c
1325_1001158.exb	è	è					c	c
1325_1001158.exb	l'	l'					c	c
1325_1001158.exb	inizio	inizio					c	c
1325_1001158.exb	dello	dello					c	c
1325_1001158.exb	stage	stage					c	c
1325_1001158.exb	.	.					c	c
								
1395_0001061.exb	In	In					c	c
1395_0001061.exb	più	più					c	c
1395_0001061.exb	,	,					c	c
1395_0001061.exb	mia	mia					c	c
1395_0001061.exb	madre	madre					c	c
1395_0001061.exb	ha	ha					c	c
1395_0001061.exb	cambiato	cambiato					c	c
1395_0001061.exb	casa	casa					c	c
1395_0001061.exb	.	.					c	c
								
1325_1001082.exb	Mi	Mi					c	c
1325_1001082.exb	sembre	sembra	CHA				i	c
1325_1001082.exb	che	che					c	c
1325_1001082.exb	sia	sia					c	c
1325_1001082.exb	divertento	divertente	CHA				i	c
1325_1001082.exb	.	.					c	c
								
1395_0000450.exb	Ciao	Ciao		Ciao		S_Txt	c	c
1395_0000450.exb	Laura	Laura		Laura		S_Txt	c	c
1395_0000450.exb	,	,		,		S_Txt	c	c
1395_0000450.exb	Come	come	CHA	come	CHA	S_Txt	i	i
1395_0000450.exb	stai	stai		stai		S_Txt	c	c
1395_0000450.exb	?	?		?		S_Txt	c	c
								
1385_0001105.exb	Ciao	Ciao					c	c
1385_0001105.exb	Daniele	Daniele					c	c
1385_0001105.exb	,	,					c	c
1385_0001105.exb	è	è					c	c
1385_0001105.exb	una	una					c	c
1385_0001105.exb	settimana	settimana					c	c
1385_0001105.exb	orribile	orribile					c	c
1385_0001105.exb	.	.					c	c
								
1325_1001012.exb	Mi	Mi					c	c
1325_1001012.exb	piace	piace					c	c
1325_1001012.exb	moltissimo	moltissimo					c	c
1325_1001012.exb	aiutare	aiutare					c	c
1325_1001012.exb	alle	gli	CHA				i	i
1325_1001012.exb	innocenti	innocenti					c	i
1325_1001012.exb	e	e					c	c
1325_1001012.exb	vorrei	vorrei					c	c
1325_1001012.exb	recuperare	recuperare					c	c
1325_1001012.exb	i	i					c	c
1325_1001012.exb	materiali	materiali					c	c
1325_1001012.exb	riciclabili	riciclabili					c	c
1325_1001012.exb	e	e					c	c
1325_1001012.exb	poi	poi					c	c
1325_1001012.exb	venderle	venderli	CHA				i	c
1325_1001012.exb	nei	nei					c	c
1325_1001012.exb	mercatini	mercatini					c	c
1325_1001012.exb	dell'	dell'					c	i
1325_1001012.exb	usato	usato					c	c
1325_1001012.exb	che	e	CHA				i	c
1325_1001012.exb	il	il					c	c
1325_1001012.exb	denaro	denaro					c	c
1325_1001012.exb	guadagnato	guadagnato					c	c
1325_1001012.exb	potrei	potrei					c	c
1325_1001012.exb	dare	darlo	CHA				i	c
1325_1001012.exb	ai	ai					c	c
1325_1001012.exb	poveri		MOVS				i	c
1325_1001012.exb	bambini	bambini					c	c
1325_1001012.exb	e	e					i	c
1325_1001012.exb	ragazzi	ragazzi					i	c
1325_1001012.exb	che	che					c	c
1325_1001012.exb	non	non					c	c
1325_1001012.exb	possono	possono					c	c
1325_1001012.exb	liberarsi	liberarsi					c	c
1325_1001012.exb	della	della					c	i
1325_1001012.exb	loro	loro					c	c
1325_1001012.exb	pesante	pesante					c	c
1325_1001012.exb	e	e					c	c
1325_1001012.exb	triste	triste					c	c
1325_1001012.exb	.	.					i	c
								
1325_9000602.exb	Michele	Michele		Michele		H_Intelltxt	c	c
1325_9000602.exb	Rossi	Rossi		Rossi		H_Intelltxt	c	c
1325_9000602.exb	Strada	Strada		Strada		H_Intelltxt	c	c
1325_9000602.exb	Maggiore	Maggiore		Maggiore		H_Intelltxt	c	c
1325_9000602.exb	9	9		9		H_Intelltxt	c	c
1325_9000602.exb	12345	12345		12345		H_Intelltxt	c	c
1325_9000602.exb	Città	Città		Città		H_Intelltxt	c	c
1325_9000602.exb	X	X		X		H_Intelltxt	c	c
1325_9000602.exb	La	La		La		H_Intelltxt	c	c
1325_9000602.exb	Republica	Repubblica	CHA	Repubblica	CHA	H_Intelltxt	i	c
1325_9000602.exb	Via	Via		Via		H_Intelltxt	c	c
1325_9000602.exb	dei	dei		dei		H_Intelltxt	c	c
1325_9000602.exb	Corti	Corti		Corti		H_Intelltxt	c	c
1325_9000602.exb	1125	1125		1125		H_Intelltxt	c	c
1325_9000602.exb	Lugano	Lugano		Lugano		H_Intelltxt	c	c
1325_9000602.exb	Città	Città		Città		H_Intelltxt	c	c
1325_9000602.exb	X	X		X		H_Intelltxt	c	c
1325_9000602.exb	,	,		,		H_Intelltxt	c	c
1325_9000602.exb	il	il		il		H_Intelltxt	c	c
1325_9000602.exb	20	20		20		H_Intelltxt	c	c
1325_9000602.exb	Settembre	Settembre		Settembre		H_Intelltxt	c	c
1325_9000602.exb	2011	2011		2011		H_Intelltxt	c	c
1325_9000602.exb	Egregia	Egregia		Spettabile	CHA	S_Txt	c	c
1325_9000602.exb	Redazione	Redazione		Redazione		S_Txt	c	c
1325_9000602.exb	,	,		,		H_Intelltxt	c	c
1325_9000602.exb	Due	due	CHA	due	CHA	H_Intelltxt	i	i
1325_9000602.exb	settimane	settimane		settimane		H_Intelltxt	c	c
1325_9000602.exb	fa	fa		fa		H_Intelltxt	c	c
1325_9000602.exb	ho	ho		ho		H_Intelltxt	c	c
1325_9000602.exb	passato	passato		passato		H_Intelltxt	c	c
1325_9000602.exb	le	le		le		H_Intelltxt	c	c
1325_9000602.exb	mie	mie		mie		H_Intelltxt	c	c
1325_9000602.exb	vacanze	vacanze		vacanze		H_Intelltxt	c	c
1325_9000602.exb	nella	nel	CHA	nel	CHA	H_Intelltxt	i	c
1325_9000602.exb	""""	""""		""""		H_Intelltxt	c	c
1325_9000602.exb	Residence	Residence		Residence		H_Intelltxt	c	c
1325_9000602.exb	del	del		del		H_Intelltxt	c	c
1325_9000602.exb	lago	lago		lago		H_Intelltxt	c	c
1325_9000602.exb	""""	""""		""""		H_Intelltxt	c	c
1325_9000602.exb	.	.		.		H_Intelltxt	c	c
								
1325_9000602.exb	Perché	Perché		Perché		H_Intelltxt	c	c
1325_9000602.exb	dopo	dopo		dopo		H_Intelltxt	c	c
1325_9000602.exb	queste	queste		queste		H_Intelltxt	c	c
1325_9000602.exb	vacanze	vacanze		vacanze		H_Intelltxt	c	c
1325_9000602.exb	sono	sono		sono		H_Intelltxt	c	c
1325_9000602.exb	tornato	tornato		tornato		H_Intelltxt	c	c
1325_9000602.exb	a	a		a		H_Intelltxt	c	c
1325_9000602.exb	lavoro	lavoro		lavoro		H_Intelltxt	c	c
1325_9000602.exb	ancora	ancora		ancora		H_Intelltxt	c	c
1325_9000602.exb	più	più		più		H_Intelltxt	c	c
1325_9000602.exb	strafatto	strafatto		disfatto	CHA	V_semdenot_word_fs	c	c
1325_9000602.exb	di	di		di		H_Intelltxt	c	c
1325_9000602.exb	quando	quando		quando		H_Intelltxt	c	c
1325_9000602.exb	ero	ero		ero		H_Intelltxt	c	i
1325_9000602.exb	venuto	venuto		andato	CHA	V_semdenot_word_fs	c	c
1325_9000602.exb	.	.		.		H_Intelltxt	i	c
								
1325_1001047.exb	Ma	Ma					c	c
1325_1001047.exb	ho	ho					c	c
1325_1001047.exb	risolvato	risolto	CHA			G_Inflect_Inexist	i	c
1325_1001047.exb	mia	miei	CHA			G_Morphol_Wrong	i	i
1325_1001047.exb	problemi	problemi				G_Art	c	c
1325_1001047.exb	.	.					c	c
								
1325_1001047.exb	Dopo	Dopo				G_Verb_main	c	c
1325_1001047.exb	questo	questa	CHA			G_Verb_main	i	i
1325_1001047.exb	terribile	terribile				G_Verb_main	c	c
1325_1001047.exb	situazione	situazione				G_Verb_main	c	c
1325_1001047.exb	,	,				G_Verb_main	c	c
1325_1001047.exb	-unreadable-o	uso	CHA			G_Verb_main	i	i
1325_1001047.exb	computer	computer				G_Verb_main	i	c
1325_1001047.exb	sempre		MOVS			G_Verb_main	i	c
1325_1001047.exb	.		DEL			O_Punct	i	c
								
1385_0001175.exb	Va	Va					c	c
1385_0001175.exb	tuto	tutto	CHA			O_Graph	i	c
1385_0001175.exb	bene	bene					c	c
1385_0001175.exb	.	,	CHA			O_Punct	c	c
								
1385_0001175.exb	Cosa	Cosa					c	c
1385_0001175.exb	vuoi	vuoi					c	c
1385_0001175.exb	fare	fare					c	c
1385_0001175.exb	.	?	CHA			O_Punct	c	c
								
1385_0001175.exb	Devi	Devi					c	c
1385_0001175.exb	iniziare	iniziare					c	c
1385_0001175.exb	subito	subito					c	c
1385_0001175.exb	.	.					c	c
								
1365_0100175.exb	Cara	Cara					c	c
1365_0100175.exb	Beatrice	Beatrice					c	c
1365_0100175.exb	e	e					c	c
1365_0100175.exb	caro	caro					c	c
1365_0100175.exb	Stefano	Stefano					c	c
1365_0100175.exb	,	,					c	c
1365_0100175.exb	Congratulazioni	congratulazioni	CHA			O_Capit	i	i
1365_0100175.exb	per	per					c	c
1365_0100175.exb	il	il					c	c
1365_0100175.exb	vostro	vostro					c	c
1365_0100175.exb	matrimonio	matrimonio					c	c
1365_0100175.exb	e	e					c	c
1365_0100175.exb	mille	mille					c	c
1365_0100175.exb	grazie	grazie					c	c
1365_0100175.exb	per	per					c	c
1365_0100175.exb	l'	l'					c	c
1365_0100175.exb	invito	invito					c	c
1365_0100175.exb	!	!					c	c
								
1365_0100175.exb	Mi	Mi					c	c
1365_0100175.exb	piace	piace					c	c
1365_0100175.exb	molto	molto					c	c
1365_0100175.exb	che	che				G_Valency	c	c
1365_0100175.exb	avete	abbiate	CHA			G_Valency	i	c
1365_0100175.exb	deciso	deciso				G_Valency	c	c
1365_0100175.exb	di	di				G_Valency	c	c
1365_0100175.exb	sposare	sposarvi	CHA			G_Valency	i	i
1365_0100175.exb	!	!				G_Valency	c	c
								
1365_0100175.exb	Ho	Ho					c	c
1365_0100175.exb	tempo	tempo					c	c
1365_0100175.exb	per	per					c	c
1365_0100175.exb	andare	andare					c	c
1365_0100175.exb	e	e					c	c
1365_0100175.exb	sono	sono					c	c
1365_0100175.exb	molto	molto					c	c
1365_0100175.exb	contenta	contenta					c	c
1365_0100175.exb	che	che					c	c
1365_0100175.exb	posso	posso					c	c
1365_0100175.exb	participare	partecipare	CHA			O_Graph	i	i
1365_0100175.exb	!	!					c	c
								
1325_9000237.exb	Mi	Mi		Mi			c	c
1325_9000237.exb	sono	sono		sono			c	c
1325_9000237.exb	laureato	laureato		laureato			c	c
1325_9000237.exb	recentemente	recentemente		recentemente			c	c
1325_9000237.exb	in	in		in			c	c
1325_9000237.exb	Economia	Economia		Economia			c	c
1325_9000237.exb	e	e		e			c	c
1325_9000237.exb	Sociologia	Sociologia		Sociologia			c	c
1325_9000237.exb	alla	all'	CHA	all'	CHA	O_Graph	i	c
1325_9000237.exb	Universita	Università	CHA	Università	CHA	O_Graph	i	i
1325_9000237.exb	di	di		di			c	c
1325_9000237.exb	Città	Città		Città			c	c
1325_9000237.exb	Y	Y		Y			c	c
1325_9000237.exb	.	.		.			c	c
								
1325_9000237.exb	In	In		In			c	c
1325_9000237.exb	attessa	attesa	CHA	attesa	CHA	O_Graph	i	c
1325_9000237.exb	della	della		della			c	c
1325_9000237.exb	sua	sua		vostra	CHA		c	c
1325_9000237.exb	risposta	risposta		risposta			c	c
1325_9000237.exb	e	e		e			c	c
1325_9000237.exb	ringraziandola	ringraziandola		ringraziandovi	CHA		c	c
1325_9000237.exb	sinceramente	sinceramente		sinceramente			c	c
1325_9000237.exb	per	per		per			c	c
1325_9000237.exb	il	il		il			c	c
1325_9000237.exb	suo	suo		vostro	CHA		c	c
1325_9000237.exb	interesse	interesse		interesse			c	c
1325_9000237.exb	,	,		,			c	c
1325_9000237.exb	porgo	porgo		porgo			c	i
1325_9000237.exb	.		DEL	.		O_Punct	i	c
								
1365_0100057.exb	Per	Per					c	c
1365_0100057.exb	me	me					c	c
1365_0100057.exb	é	è	CHA			O_Graph	i	i
1365_0100057.exb	importante	importante					c	c
1365_0100057.exb	imparare	imparare					c	c
1365_0100057.exb	l'	l'					c	c
1365_0100057.exb	italiano	italiano					c	c
1365_0100057.exb	.	.					c	c
								
1365_0100057.exb	Se	Se					c	c
1365_0100057.exb	la	la					c	c
1365_0100057.exb	casa	casa					c	c
1365_0100057.exb	privata	privata					c	c
1365_0100057.exb	costa	costa					c	c
1365_0100057.exb	tantíssimo	tantissimo	CHA			O_Graph	i	c
1365_0100057.exb	preferisco	preferisco					c	c
1365_0100057.exb	passare	passare					c	c
1365_0100057.exb	le	le					c	c
1365_0100057.exb	settimane	settimane					c	c
1365_0100057.exb	in	in					c	c
1365_0100057.exb	un	un					c	c
1365_0100057.exb	appartamento	appartamento					c	c
1365_0100057.exb	con	con					c	c
1365_0100057.exb	gli	gli					c	c
1365_0100057.exb	altri	altri					c	c
1365_0100057.exb	studenti	studenti					c	c
1365_0100057.exb	.	.					c	c
								
1365_0100057.exb	É	È	CHA			O_Graph	i	i
1365_0100057.exb	possibile	possibile					c	c
1365_0100057.exb	da		DEL			G_Prep	i	i
1365_0100057.exb	fare	fare					c	c
1365_0100057.exb	un	un					c	c
1365_0100057.exb	prezzo	prezzo					c	c
1365_0100057.exb	con	con					c	c
1365_0100057.exb	scontrino	scontrino					c	c
1365_0100057.exb	?	?					c	c
								
1365_0100005.exb	Penso	Penso				G_Prep	c	c
1365_0100005.exb	regalarvi	regalarvi				G_Prep	i	i
1365_0100005.exb	stipendio	stipendio					c	c
1365_0100005.exb	perche	perché	CHA			O_Graph	i	i
1365_0100005.exb	sarà	sarà					c	c
1365_0100005.exb	migliore	meglio	CHA			G_Pos	i	c
1365_0100005.exb	per	per					c	c
1365_0100005.exb	voi	voi					c	c
1365_0100005.exb	,	,					c	c
1365_0100005.exb	cosi	così	CHA			O_Graph	i	i
1365_0100005.exb	,		DEL			O_Punct	i	i
1365_0100005.exb	potete	potete					c	c
1365_0100005.exb	comprare	comprare					c	c
1365_0100005.exb	lo	quello	CHA			G_Pos	i	i
1365_0100005.exb	che	cui	CHA			G_Conj	i	c
1365_0100005.exb	avete	avete				G_Prep	c	c
1365_0100005.exb	bisogno	bisogno				G_Prep	c	c
1365_0100005.exb	.	.					c	c
								
1365_0100014.exb	Mi	Mi					c	c
1365_0100014.exb	piace	piace					c	c
1365_0100014.exb	molto	molto					c	c
1365_0100014.exb	sentire	sentire					c	c
1365_0100014.exb	questa	questa					c	c
1365_0100014.exb	bella	bella					c	c
1365_0100014.exb	informazione	informazione					c	c
1365_0100014.exb	:	:					c	c
1365_0100014.exb	avete	avete					c	c
1365_0100014.exb	deciso	deciso					c	c
1365_0100014.exb	di	di					c	c
1365_0100014.exb	sposarvi	sposarvi					c	c
1365_0100014.exb	!	!					c	c
								
1385_0001754.exb	Forse	Forse					c	c
1385_0001754.exb	possiamo	possiamo					c	c
1385_0001754.exb	incontrare	incontrarci	CHA			G_Valency	i	i
1385_0001754.exb	sabato	sabato					c	c
1385_0001754.exb	sera	sera					c	c
1385_0001754.exb	,	,					c	c
1385_0001754.exb	io	io					c	c
1385_0001754.exb	ho	ho					c	c
1385_0001754.exb	tempo	tempo					c	c
1385_0001754.exb	libero	libero					c	c
1385_0001754.exb	.	.					c	c
								
1395_0001132.exb	Caro	Caro					c	c
1395_0001132.exb	Francesco	Francesco					c	c
1395_0001132.exb	,	,					c	c
1395_0001132.exb	Guarda	guarda	CHA			O_Capit	i	i
1395_0001132.exb	chi	chi					c	c
1395_0001132.exb	ti	ti					c	c
1395_0001132.exb	scrive	scrive					c	c
1395_0001132.exb	dopo	dopo					c	c
1395_0001132.exb	tanto	tanto					c	c
1395_0001132.exb	tempo	tempo					c	c
1395_0001132.exb	.	.					c	c
								
1395_0001132.exb	Spero	Spero					c	c
1395_0001132.exb	bene	bene					c	c
1395_0001132.exb	.	.					c	c
								
1395_0000557.exb	È	È					c	c
1395_0000557.exb	stata	stata					c	c
1395_0000557.exb	una	un'	CHA			O_Apostr	i	c
1395_0000557.exb	esperienza	esperienza					c	c
1395_0000557.exb	straordinaria	straordinaria					c	c
1395_0000557.exb	di		DEL			G_Prep	i	i
1395_0000557.exb	attraversare	attraversare					c	c
1395_0000557.exb	gli	le	CHA			G_Art	i	c
1395_0000557.exb	Alpi	Alpi					c	c
1395_0000557.exb	.	.					c	c
								
1385_0001111.exb	Caro	Caro					c	c
1385_0001111.exb	Daniele	Daniele					c	c
1385_0001111.exb	,	,					c	c
1385_0001111.exb	è	è					c	c
1385_0001111.exb	una	una					c	c
1385_0001111.exb	settimana	settimana					c	c
1385_0001111.exb	orribile	orribile					c	c
1385_0001111.exb	.	.					c	c
								
1385_0001155.exb	Vorrei	Vorrei				O_Punct	c	c
1385_0001155.exb	sapere	sapere				O_Punct	c	c
1385_0001155.exb	che	che					i	c
1385_0001155.exb	tipo	tipo					c	c
1385_0001155.exb	di	di					c	c
1385_0001155.exb	lavoro	lavoro					c	c
1385_0001155.exb	vuoi	vuoi					c	c
1385_0001155.exb	fare	fare					c	c
1385_0001155.exb	?	?					c	c
								
1395_0001093.exb	La	La		La		H_Intelltxt	c	c
1395_0001093.exb	pasta	pasta		pasta		H_Intelltxt	c	c
1395_0001093.exb	con	con		con		H_Intelltxt	c	c
1395_0001093.exb	i	le	CHA	le	CHA	H_Intelltxt	i	i
1395_0001093.exb	salse	salse		salse		H_Intelltxt	c	c
1395_0001093.exb	diversi	diverse	CHA	diverse	CHA	H_Intelltxt	i	i
