filename	learner	TH1	TH1Diff	TH2	TH2Diff	markable_scheme	gold_label
1385_0001152.exb	vorresti	vorresti					c
1385_0001152.exb	cominciare	cominciare					c
1385_0001152.exb	a	a					c
1385_0001152.exb	lavorare	lavorare					c
1385_0001152.exb	.	.					c
							
1395_0000639.exb	Non	Non					c
1395_0000639.exb	ci	ci					c
1395_0000639.exb	vediamo	vediamo					c
1395_0000639.exb	da	da					c
1395_0000639.exb	molto	molto					c
1395_0000639.exb	tempo	tempo					c
1395_0000639.exb	allora	allora					c
1395_0000639.exb	ti	ti					c
1395_0000639.exb	scrivo	scrivo					c
1395_0000639.exb	per	per					c
1395_0000639.exb	darti	darti					c
1395_0000639.exb	alcune	alcune					c
1395_0000639.exb	notizie	notizie					c
1395_0000639.exb	.	.					c
							
1365_0100275.exb	Auguri	Auguri					c
1365_0100275.exb	per	per					c
1365_0100275.exb	la	la					c
1365_0100275.exb	maturità	maturità					c
1365_0100275.exb	Francesco	Francesco					c
1365_0100275.exb	!	!					c
							
1365_0100275.exb	Io	Io					c
1365_0100275.exb	lo	lo					c
1365_0100275.exb	sapevo	sapevo					c
1365_0100275.exb	,		DEL			O_Punct	i
1365_0100275.exb	che	che					c
1365_0100275.exb	tu	tu					c
1365_0100275.exb	ce	ce					c
1365_0100275.exb	la	la					c
1365_0100275.exb	fai	facevi	CHA			G_Verb	i
1365_0100275.exb	senza	senza					c
1365_0100275.exb	problemi	problemi					c
1365_0100275.exb	.	.					c
							
1395_0001131.exb	Ciao	Ciao		Ciao		S_Txt	c
1395_0001131.exb	Caro	Caro		caro	CHA	S_Txt	c
1395_0001131.exb	,	,		,		S_Txt	c
1395_0001131.exb	come	come		come		S_Txt	c
1395_0001131.exb	stai	stai		stai		S_Txt	c
1395_0001131.exb	?	?		?		S_Txt	c
							
1365_0100191.exb	Tanto	Tanto				G_Verb_main	c
1365_0100191.exb	non	non				G_Verb_main	c
1365_0100191.exb	bisognò	bisogno	CHA			G_Verb_main	i
1365_0100191.exb	di	di				G_Verb_main	c
1365_0100191.exb	prenotare	prenotare				G_Verb_main	c
1365_0100191.exb	un	un				G_Verb_main	c
1365_0100191.exb	alloggio	alloggio				G_Verb_main	c
1365_0100191.exb	.	.				G_Valency	c
							
1385_0001742.exb	APPUNTAMENTI	Appuntamento	CHA				i
1385_0001742.exb	SABATO	sabato	CHA				i
1385_0001742.exb	SERA	sera	CHA				i
1385_0001742.exb	?	?					c
							
1325_1001158.exb	Ho	Ho					c
1325_1001158.exb	due	due					c
1325_1001158.exb	certificate	certificati	CHA				i
1325_1001158.exb	di	di					c
1325_1001158.exb	lingua	lingua					c
1325_1001158.exb	,	,					c
1325_1001158.exb	parlo	parlo					c
1325_1001158.exb	e	e					c
1325_1001158.exb	scrivo	scrivo					c
1325_1001158.exb	bene	bene					c
1325_1001158.exb	l'	l'					c
1325_1001158.exb	italiano	italiano					c
1325_1001158.exb	e	e					c
1325_1001158.exb	l'	l'					c
1325_1001158.exb	inglese	inglese					c
1325_1001158.exb	.	.					c
							
1325_1001158.exb	Consosco	Conosco	CHA				i
1325_1001158.exb	e	e					c
1325_1001158.exb	uso	uso					c
1325_1001158.exb	bene	bene					c
1325_1001158.exb	Word	Word					c
1325_1001158.exb	,	,					c
1325_1001158.exb	Excel	Excel					c
1325_1001158.exb	,	,					c
1325_1001158.exb	sono	sono					c
1325_1001158.exb	in	in					c
1325_1001158.exb	grado	grado					c
1325_1001158.exb	del	del					c
1325_1001158.exb	Certificato	Certificato					c
1325_1001158.exb	Europeo	Europeo					c
1325_1001158.exb	del	del					c
1325_1001158.exb	computer	computer					c
1325_1001158.exb	ECDL	ECDL					c
1325_1001158.exb	.	.					c
							
1325_1001158.exb	Sono	Sono					c
1325_1001158.exb	disposta	disposta					c
1325_1001158.exb	assistere	assistere					i
1325_1001158.exb	il	il					c
1325_1001158.exb	personale	personale					c
1325_1001158.exb	in	in					c
1325_1001158.exb	ufficio	ufficio					c
1325_1001158.exb	.	.					c
							
1325_1001158.exb	Sono	Sono					c
1325_1001158.exb	attenta	attenta					c
1325_1001158.exb	,	,					c
1325_1001158.exb	disponibile	disponibile					c
1325_1001158.exb	e	e					c
1325_1001158.exb	determinata	determinata					c
1325_1001158.exb	,	,					c
1325_1001158.exb	sono	sono					c
1325_1001158.exb	responsabile	responsabile					c
1325_1001158.exb	e	e					c
1325_1001158.exb	adatta	adatta					c
1325_1001158.exb	per	per					c
1325_1001158.exb	questo	questo					c
1325_1001158.exb	lavoro	lavoro					c
1325_1001158.exb	.	.					c
							
1325_1001158.exb	Vorrei	Vorrei					c
1325_1001158.exb	chiedere	chiedere					c
1325_1001158.exb	quando	quando					c
1325_1001158.exb	è	è					c
1325_1001158.exb	l'	l'					c
1325_1001158.exb	inizio	inizio					c
1325_1001158.exb	dello	dello					c
1325_1001158.exb	stage	stage					c
1325_1001158.exb	.	.					c
							
1395_0001061.exb	In	In					c
1395_0001061.exb	più	più					c
1395_0001061.exb	,	,					c
1395_0001061.exb	mia	mia					c
1395_0001061.exb	madre	madre					c
1395_0001061.exb	ha	ha					c
1395_0001061.exb	cambiato	cambiato					c
1395_0001061.exb	casa	casa					c
1395_0001061.exb	.	.					c
							
1325_1001082.exb	Mi	Mi					c
1325_1001082.exb	sembre	sembra	CHA				i
1325_1001082.exb	che	che					c
1325_1001082.exb	sia	sia					c
1325_1001082.exb	divertento	divertente	CHA				i
1325_1001082.exb	.	.					c
							
1395_0000450.exb	Ciao	Ciao		Ciao		S_Txt	c
1395_0000450.exb	Laura	Laura		Laura		S_Txt	c
1395_0000450.exb	,	,		,		S_Txt	c
1395_0000450.exb	Come	come	CHA	come	CHA	S_Txt	i
1395_0000450.exb	stai	stai		stai		S_Txt	c
1395_0000450.exb	?	?		?		S_Txt	c
							
1385_0001105.exb	Ciao	Ciao					c
1385_0001105.exb	Daniele	Daniele					c
1385_0001105.exb	,	,					c
1385_0001105.exb	è	è					c
1385_0001105.exb	una	una					c
1385_0001105.exb	settimana	settimana					c
1385_0001105.exb	orribile	orribile					c
1385_0001105.exb	.	.					c
							
1325_1001012.exb	Mi	Mi					c
1325_1001012.exb	piace	piace					c
1325_1001012.exb	moltissimo	moltissimo					c
1325_1001012.exb	aiutare	aiutare					c
1325_1001012.exb	alle	gli	CHA				i
1325_1001012.exb	innocenti	innocenti					c
1325_1001012.exb	e	e					c
1325_1001012.exb	vorrei	vorrei					c
1325_1001012.exb	recuperare	recuperare					c
1325_1001012.exb	i	i					c
1325_1001012.exb	materiali	materiali					c
1325_1001012.exb	riciclabili	riciclabili					c
1325_1001012.exb	e	e					c
1325_1001012.exb	poi	poi					c
1325_1001012.exb	venderle	venderli	CHA				i
1325_1001012.exb	nei	nei					c
1325_1001012.exb	mercatini	mercatini					c
1325_1001012.exb	dell'	dell'					c
1325_1001012.exb	usato	usato					c
1325_1001012.exb	che	e	CHA				i
1325_1001012.exb	il	il					c
1325_1001012.exb	denaro	denaro					c
1325_1001012.exb	guadagnato	guadagnato					c
1325_1001012.exb	potrei	potrei					c
1325_1001012.exb	dare	darlo	CHA				i
1325_1001012.exb	ai	ai					c
1325_1001012.exb	poveri		MOVS				i
1325_1001012.exb	bambini	bambini					c
1325_1001012.exb	e	e					i
1325_1001012.exb	ragazzi	ragazzi					i
1325_1001012.exb	che	che					c
1325_1001012.exb	non	non					c
1325_1001012.exb	possono	possono					c
1325_1001012.exb	liberarsi	liberarsi					c
1325_1001012.exb	della	della					c
1325_1001012.exb	loro	loro					c
1325_1001012.exb	pesante	pesante					c
1325_1001012.exb	e	e					c
1325_1001012.exb	triste	triste					c
1325_1001012.exb	.	.					i
							
1325_9000602.exb	Michele	Michele		Michele		H_Intelltxt	c
1325_9000602.exb	Rossi	Rossi		Rossi		H_Intelltxt	c
1325_9000602.exb	Strada	Strada		Strada		H_Intelltxt	c
1325_9000602.exb	Maggiore	Maggiore		Maggiore		H_Intelltxt	c
1325_9000602.exb	9	9		9		H_Intelltxt	c
1325_9000602.exb	12345	12345		12345		H_Intelltxt	c
1325_9000602.exb	Città	Città		Città		H_Intelltxt	c
1325_9000602.exb	X	X		X		H_Intelltxt	c
1325_9000602.exb	La	La		La		H_Intelltxt	c
1325_9000602.exb	Republica	Repubblica	CHA	Repubblica	CHA	H_Intelltxt	i
1325_9000602.exb	Via	Via		Via		H_Intelltxt	c
1325_9000602.exb	dei	dei		dei		H_Intelltxt	c
1325_9000602.exb	Corti	Corti		Corti		H_Intelltxt	c
1325_9000602.exb	1125	1125		1125		H_Intelltxt	c
1325_9000602.exb	Lugano	Lugano		Lugano		H_Intelltxt	c
1325_9000602.exb	Città	Città		Città		H_Intelltxt	c
1325_9000602.exb	X	X		X		H_Intelltxt	c
1325_9000602.exb	,	,		,		H_Intelltxt	c
1325_9000602.exb	il	il		il		H_Intelltxt	c
1325_9000602.exb	20	20		20		H_Intelltxt	c
1325_9000602.exb	Settembre	Settembre		Settembre		H_Intelltxt	c
1325_9000602.exb	2011	2011		2011		H_Intelltxt	c
1325_9000602.exb	Egregia	Egregia		Spettabile	CHA	S_Txt	c
1325_9000602.exb	Redazione	Redazione		Redazione		S_Txt	c
1325_9000602.exb	,	,		,		H_Intelltxt	c
1325_9000602.exb	Due	due	CHA	due	CHA	H_Intelltxt	i
1325_9000602.exb	settimane	settimane		settimane		H_Intelltxt	c
1325_9000602.exb	fa	fa		fa		H_Intelltxt	c
1325_9000602.exb	ho	ho		ho		H_Intelltxt	c
1325_9000602.exb	passato	passato		passato		H_Intelltxt	c
1325_9000602.exb	le	le		le		H_Intelltxt	c
1325_9000602.exb	mie	mie		mie		H_Intelltxt	c
1325_9000602.exb	vacanze	vacanze		vacanze		H_Intelltxt	c
1325_9000602.exb	nella	nel	CHA	nel	CHA	H_Intelltxt	i
1325_9000602.exb	""""	""""		""""		H_Intelltxt	c
1325_9000602.exb	Residence	Residence		Residence		H_Intelltxt	c
1325_9000602.exb	del	del		del		H_Intelltxt	c
1325_9000602.exb	lago	lago		lago		H_Intelltxt	c
1325_9000602.exb	""""	""""		""""		H_Intelltxt	c
1325_9000602.exb	.	.		.		H_Intelltxt	c
							
1325_9000602.exb	Perché	Perché		Perché		H_Intelltxt	c
1325_9000602.exb	dopo	dopo		dopo		H_Intelltxt	c
1325_9000602.exb	queste	queste		queste		H_Intelltxt	c
1325_9000602.exb	vacanze	vacanze		vacanze		H_Intelltxt	c
1325_9000602.exb	sono	sono		sono		H_Intelltxt	c
1325_9000602.exb	tornato	tornato		tornato		H_Intelltxt	c
1325_9000602.exb	a	a		a		H_Intelltxt	c
1325_9000602.exb	lavoro	lavoro		lavoro		H_Intelltxt	c
1325_9000602.exb	ancora	ancora		ancora		H_Intelltxt	c
1325_9000602.exb	più	più		più		H_Intelltxt	c
1325_9000602.exb	strafatto	strafatto		disfatto	CHA	V_semdenot_word_fs	c
1325_9000602.exb	di	di		di		H_Intelltxt	c
1325_9000602.exb	quando	quando		quando		H_Intelltxt	c
1325_9000602.exb	ero	ero		ero		H_Intelltxt	c
1325_9000602.exb	venuto	venuto		andato	CHA	V_semdenot_word_fs	c
1325_9000602.exb	.	.		.		H_Intelltxt	i
							
1325_1001047.exb	Ma	Ma					c
1325_1001047.exb	ho	ho					c
1325_1001047.exb	risolvato	risolto	CHA			G_Inflect_Inexist	i
1325_1001047.exb	mia	miei	CHA			G_Morphol_Wrong	i
1325_1001047.exb	problemi	problemi				G_Art	c
1325_1001047.exb	.	.					c
							
1325_1001047.exb	Dopo	Dopo				G_Verb_main	c
1325_1001047.exb	questo	questa	CHA			G_Verb_main	i
1325_1001047.exb	terribile	terribile				G_Verb_main	c
1325_1001047.exb	situazione	situazione				G_Verb_main	c
1325_1001047.exb	,	,				G_Verb_main	c
1325_1001047.exb	-unreadable-o	uso	CHA			G_Verb_main	i
1325_1001047.exb	computer	computer				G_Verb_main	i
1325_1001047.exb	sempre		MOVS			G_Verb_main	i
1325_1001047.exb	.		DEL			O_Punct	i
							
1385_0001175.exb	Va	Va					c
1385_0001175.exb	tuto	tutto	CHA			O_Graph	i
1385_0001175.exb	bene	bene					c
1385_0001175.exb	.	,	CHA			O_Punct	c
							
1385_0001175.exb	Cosa	Cosa					c
1385_0001175.exb	vuoi	vuoi					c
1385_0001175.exb	fare	fare					c
1385_0001175.exb	.	?	CHA			O_Punct	c
							
1385_0001175.exb	Devi	Devi					c
1385_0001175.exb	iniziare	iniziare					c
1385_0001175.exb	subito	subito					c
1385_0001175.exb	.	.					c
							
1365_0100175.exb	Cara	Cara					c
1365_0100175.exb	Beatrice	Beatrice					c
1365_0100175.exb	e	e					c
1365_0100175.exb	caro	caro					c
1365_0100175.exb	Stefano	Stefano					c
1365_0100175.exb	,	,					c
1365_0100175.exb	Congratulazioni	congratulazioni	CHA			O_Capit	i
1365_0100175.exb	per	per					c
1365_0100175.exb	il	il					c
1365_0100175.exb	vostro	vostro					c
1365_0100175.exb	matrimonio	matrimonio					c
1365_0100175.exb	e	e					c
1365_0100175.exb	mille	mille					c
1365_0100175.exb	grazie	grazie					c
1365_0100175.exb	per	per					c
1365_0100175.exb	l'	l'					c
1365_0100175.exb	invito	invito					c
1365_0100175.exb	!	!					c
							
1365_0100175.exb	Mi	Mi					c
1365_0100175.exb	piace	piace					c
1365_0100175.exb	molto	molto					c
1365_0100175.exb	che	che				G_Valency	c
1365_0100175.exb	avete	abbiate	CHA			G_Valency	i
1365_0100175.exb	deciso	deciso				G_Valency	c
1365_0100175.exb	di	di				G_Valency	c
1365_0100175.exb	sposare	sposarvi	CHA			G_Valency	i
1365_0100175.exb	!	!				G_Valency	c
							
1365_0100175.exb	Ho	Ho					c
1365_0100175.exb	tempo	tempo					c
1365_0100175.exb	per	per					c
1365_0100175.exb	andare	andare					c
1365_0100175.exb	e	e					c
1365_0100175.exb	sono	sono					c
1365_0100175.exb	molto	molto					c
1365_0100175.exb	contenta	contenta					c
1365_0100175.exb	che	che					c
1365_0100175.exb	posso	posso					c
1365_0100175.exb	participare	partecipare	CHA			O_Graph	i
1365_0100175.exb	!	!					c
							
1325_9000237.exb	Mi	Mi		Mi			c
1325_9000237.exb	sono	sono		sono			c
1325_9000237.exb	laureato	laureato		laureato			c
1325_9000237.exb	recentemente	recentemente		recentemente			c
1325_9000237.exb	in	in		in			c
1325_9000237.exb	Economia	Economia		Economia			c
1325_9000237.exb	e	e		e			c
1325_9000237.exb	Sociologia	Sociologia		Sociologia			c
1325_9000237.exb	alla	all'	CHA	all'	CHA	O_Graph	i
1325_9000237.exb	Universita	Università	CHA	Università	CHA	O_Graph	i
1325_9000237.exb	di	di		di			c
1325_9000237.exb	Città	Città		Città			c
1325_9000237.exb	Y	Y		Y			c
1325_9000237.exb	.	.		.			c
							
1325_9000237.exb	In	In		In			c
1325_9000237.exb	attessa	attesa	CHA	attesa	CHA	O_Graph	i
1325_9000237.exb	della	della		della			c
1325_9000237.exb	sua	sua		vostra	CHA		c
1325_9000237.exb	risposta	risposta		risposta			c
1325_9000237.exb	e	e		e			c
1325_9000237.exb	ringraziandola	ringraziandola		ringraziandovi	CHA		c
1325_9000237.exb	sinceramente	sinceramente		sinceramente			c
1325_9000237.exb	per	per		per			c
1325_9000237.exb	il	il		il			c
1325_9000237.exb	suo	suo		vostro	CHA		c
1325_9000237.exb	interesse	interesse		interesse			c
1325_9000237.exb	,	,		,			c
1325_9000237.exb	porgo	porgo		porgo			c
1325_9000237.exb	.		DEL	.		O_Punct	i
							
1365_0100057.exb	Per	Per					c
1365_0100057.exb	me	me					c
1365_0100057.exb	é	è	CHA			O_Graph	i
1365_0100057.exb	importante	importante					c
1365_0100057.exb	imparare	imparare					c
1365_0100057.exb	l'	l'					c
1365_0100057.exb	italiano	italiano					c
1365_0100057.exb	.	.					c
							
1365_0100057.exb	Se	Se					c
1365_0100057.exb	la	la					c
1365_0100057.exb	casa	casa					c
1365_0100057.exb	privata	privata					c
1365_0100057.exb	costa	costa					c
1365_0100057.exb	tantíssimo	tantissimo	CHA			O_Graph	i
1365_0100057.exb	preferisco	preferisco					c
1365_0100057.exb	passare	passare					c
1365_0100057.exb	le	le					c
1365_0100057.exb	settimane	settimane					c
1365_0100057.exb	in	in					c
1365_0100057.exb	un	un					c
1365_0100057.exb	appartamento	appartamento					c
1365_0100057.exb	con	con					c
1365_0100057.exb	gli	gli					c
1365_0100057.exb	altri	altri					c
1365_0100057.exb	studenti	studenti					c
1365_0100057.exb	.	.					c
							
1365_0100057.exb	É	È	CHA			O_Graph	i
1365_0100057.exb	possibile	possibile					c
1365_0100057.exb	da		DEL			G_Prep	i
1365_0100057.exb	fare	fare					c
1365_0100057.exb	un	un					c
1365_0100057.exb	prezzo	prezzo					c
1365_0100057.exb	con	con					c
1365_0100057.exb	scontrino	scontrino					c
1365_0100057.exb	?	?					c
							
1365_0100005.exb	Penso	Penso				G_Prep	c
1365_0100005.exb	regalarvi	regalarvi				G_Prep	i
1365_0100005.exb	stipendio	stipendio					c
1365_0100005.exb	perche	perché	CHA			O_Graph	i
1365_0100005.exb	sarà	sarà					c
1365_0100005.exb	migliore	meglio	CHA			G_Pos	i
1365_0100005.exb	per	per					c
1365_0100005.exb	voi	voi					c
1365_0100005.exb	,	,					c
1365_0100005.exb	cosi	così	CHA			O_Graph	i
1365_0100005.exb	,		DEL			O_Punct	i
1365_0100005.exb	potete	potete					c
1365_0100005.exb	comprare	comprare					c
1365_0100005.exb	lo	quello	CHA			G_Pos	i
1365_0100005.exb	che	cui	CHA			G_Conj	i
1365_0100005.exb	avete	avete				G_Prep	c
1365_0100005.exb	bisogno	bisogno				G_Prep	c
1365_0100005.exb	.	.					c
							
1365_0100014.exb	Mi	Mi					c
1365_0100014.exb	piace	piace					c
1365_0100014.exb	molto	molto					c
1365_0100014.exb	sentire	sentire					c
1365_0100014.exb	questa	questa					c
1365_0100014.exb	bella	bella					c
1365_0100014.exb	informazione	informazione					c
1365_0100014.exb	:	:					c
1365_0100014.exb	avete	avete					c
1365_0100014.exb	deciso	deciso					c
1365_0100014.exb	di	di					c
1365_0100014.exb	sposarvi	sposarvi					c
1365_0100014.exb	!	!					c
							
1385_0001754.exb	Forse	Forse					c
1385_0001754.exb	possiamo	possiamo					c
1385_0001754.exb	incontrare	incontrarci	CHA			G_Valency	i
1385_0001754.exb	sabato	sabato					c
1385_0001754.exb	sera	sera					c
1385_0001754.exb	,	,					c
1385_0001754.exb	io	io					c
1385_0001754.exb	ho	ho					c
1385_0001754.exb	tempo	tempo					c
1385_0001754.exb	libero	libero					c
1385_0001754.exb	.	.					c
							
1395_0001132.exb	Caro	Caro					c
1395_0001132.exb	Francesco	Francesco					c
1395_0001132.exb	,	,					c
1395_0001132.exb	Guarda	guarda	CHA			O_Capit	i
1395_0001132.exb	chi	chi					c
1395_0001132.exb	ti	ti					c
1395_0001132.exb	scrive	scrive					c
1395_0001132.exb	dopo	dopo					c
1395_0001132.exb	tanto	tanto					c
1395_0001132.exb	tempo	tempo					c
1395_0001132.exb	.	.					c
							
1395_0001132.exb	Spero	Spero					c
1395_0001132.exb	bene	bene					c
1395_0001132.exb	.	.					c
							
1395_0000557.exb	È	È					c
1395_0000557.exb	stata	stata					c
1395_0000557.exb	una	un'	CHA			O_Apostr	i
1395_0000557.exb	esperienza	esperienza					c
1395_0000557.exb	straordinaria	straordinaria					c
1395_0000557.exb	di		DEL			G_Prep	i
1395_0000557.exb	attraversare	attraversare					c
1395_0000557.exb	gli	le	CHA			G_Art	i
1395_0000557.exb	Alpi	Alpi					c
1395_0000557.exb	.	.					c
							
1385_0001111.exb	Caro	Caro					c
1385_0001111.exb	Daniele	Daniele					c
1385_0001111.exb	,	,					c
1385_0001111.exb	è	è					c
1385_0001111.exb	una	una					c
1385_0001111.exb	settimana	settimana					c
1385_0001111.exb	orribile	orribile					c
1385_0001111.exb	.	.					c
							
1385_0001155.exb	Vorrei	Vorrei				O_Punct	c
1385_0001155.exb	sapere	sapere				O_Punct	c
1385_0001155.exb	che	che					i
1385_0001155.exb	tipo	tipo					c
1385_0001155.exb	di	di					c
1385_0001155.exb	lavoro	lavoro					c
1385_0001155.exb	vuoi	vuoi					c
1385_0001155.exb	fare	fare					c
1385_0001155.exb	?	?					c
							
1395_0001093.exb	La	La		La		H_Intelltxt	c
1395_0001093.exb	pasta	pasta		pasta		H_Intelltxt	c
1395_0001093.exb	con	con		con		H_Intelltxt	c
1395_0001093.exb	i	le	CHA	le	CHA	H_Intelltxt	i
1395_0001093.exb	salse	salse		salse		H_Intelltxt	c
1395_0001093.exb	diversi	diverse	CHA	diverse	CHA	H_Intelltxt	i
1395_0001093.exb	sono	è	CHA	è	CHA	H_Intelltxt	i
1395_0001093.exb	delicioso	deliziosa	CHA	deliziosa	CHA	H_Intelltxt	i
1395_0001093.exb	.	.		.		H_Intelltxt	c
							
1365_0100458.exb	Ci		DEL			G_Clit	i
1365_0100458.exb	ho	Ho	CHA				i
1365_0100458.exb	sentito	sentito					c
1365_0100458.exb	che	che					c
1365_0100458.exb	la	la					c
1365_0100458.exb	sede	sede					c
1365_0100458.exb	della	della					c
1365_0100458.exb	mia	mia					c
1365_0100458.exb	ditta	ditta					c
1365_0100458.exb	cerca	cerca					c
1365_0100458.exb	una	una					c
1365_0100458.exb	persona	persona					c
1365_0100458.exb	che	che					c
1365_0100458.exb	può	può					c
1365_0100458.exb	tradurre	tradurre					c
1365_0100458.exb	diversi	diversi					c
1365_0100458.exb	testi	testi					c
1365_0100458.exb	in	in					c
1365_0100458.exb	inglese	inglese					c
1365_0100458.exb	e	e					c
1365_0100458.exb	tedesco	tedesco					c
1365_0100458.exb	.	.					c
							
1365_0100458.exb	Inoltre	Inoltre				O_Punct	c
1365_0100458.exb	devo	devo					i
1365_0100458.exb	augurarti	augurarti					c
1365_0100458.exb	primo	prima	CHA			G_Pos	i
1365_0100458.exb	che	che					c
1365_0100458.exb	ne	ne					i
1365_0100458.exb	dimentico	dimentico				G_Refl	c
1365_0100458.exb	.	.					c
							
1325_1001109.exb	Da	da	CHA			G_Verb_main	i
1325_1001109.exb	due	due				G_Verb_main	c
1325_1001109.exb	anni	anni				G_Verb_main	c
1325_1001109.exb	che	che					c
1325_1001109.exb	sto	sto					c
1325_1001109.exb	imparando	imparando					c
1325_1001109.exb	inglese	inglese				G_Art	i
1325_1001109.exb	.	.					c
							
1395_0001064.exb	I	I		I			c
1395_0001064.exb	figli	figli		figli			c
1395_0001064.exb	hanno	hanno		hanno			c
1395_0001064.exb	finito	finito		finito			c
1395_0001064.exb	le	la	CHA	la	CHA	G_Morphol_Wrong	i
1395_0001064.exb	loro	loro		loro			c
1395_0001064.exb	formazione	formazione		formazione			c
1395_0001064.exb	.	.		.			c
							
1365_0100203.exb	Arrivo	Arrivo					c
1365_0100203.exb	con	con					c
1365_0100203.exb	piacere	piacere					c
1365_0100203.exb	alla	alla					c
1365_0100203.exb	ceremonia	cerimonia	CHA			O_Graph	i
1365_0100203.exb	.	.					c
							
1325_9000139.exb	Una	Un	CHA			G_Morphol_Wrong	i
1325_9000139.exb	Residence	residence	CHA			O_Capit	i
1325_9000139.exb	normalmente	normalmente					c
1325_9000139.exb	non	non					c
1325_9000139.exb	è	è					c
1325_9000139.exb	vecchia	vecchio	CHA			G_Morphol_Wrong	i
