filename	token	col1	col2	col3	col4	col5	col6	col7	col8	gold_label
2019_ABu_156_2.ann	work									i
2019_ABu_156_2.ann	.									c

2019_ABu_204_1.ann	First									c
2019_ABu_204_1.ann	of									c
2019_ABu_204_1.ann	all									c
2019_ABu_204_1.ann	,									c
2019_ABu_204_1.ann	the									c
2019_ABu_204_1.ann	tables									c
2019_ABu_204_1.ann	show									c
2019_ABu_204_1.ann	that									c
2019_ABu_204_1.ann	more									c
2019_ABu_204_1.ann	men									c
2019_ABu_204_1.ann	and									c
2019_ABu_204_1.ann	women									c
2019_ABu_204_1.ann	were									c
2019_ABu_204_1.ann	emploed	Spelling	employed							i
2019_ABu_204_1.ann	in									c
2019_ABu_204_1.ann	servises	Spelling	services							i
2019_ABu_204_1.ann	both									c
2019_ABu_204_1.ann	in									c
2019_ABu_204_1.ann	Australia									c
2019_ABu_204_1.ann	and									c
2019_ABu_204_1.ann	Indonesia									c
2019_ABu_204_1.ann	.									c

2019_ABu_114_1.ann	From									c
2019_ABu_114_1.ann	the									c
2019_ABu_114_1.ann	charts									c
2019_ABu_114_1.ann	it									c
2019_ABu_114_1.ann	can									c
2019_ABu_114_1.ann	be									c
2019_ABu_114_1.ann	seen									c
2019_ABu_114_1.ann	that									i
2019_ABu_114_1.ann	visitors									c
2019_ABu_114_1.ann	mostly									c
2019_ABu_114_1.ann	used									c
2019_ABu_114_1.ann	libraries									c
2019_ABu_114_1.ann	to									c
2019_ABu_114_1.ann	take									c
2019_ABu_114_1.ann	books									c
2019_ABu_114_1.ann	.									c

2019_ABu_114_1.ann	It									c
2019_ABu_114_1.ann	can									c
2019_ABu_114_1.ann	be									c
2019_ABu_114_1.ann	explained									c
2019_ABu_114_1.ann	by									c
2019_ABu_114_1.ann	the									c
2019_ABu_114_1.ann	fact									c
2019_ABu_114_1.ann	that									c
2019_ABu_114_1.ann	till									c
2019_ABu_114_1.ann	this									c
2019_ABu_114_1.ann	time									c
2019_ABu_114_1.ann	DVDs									c
2019_ABu_114_1.ann	have	Tense_choice	had not been							c
2019_ABu_114_1.ann	not	Tense_choice	had not been							c
2019_ABu_114_1.ann	been	Tense_choice	had not been							c
2019_ABu_114_1.ann	widely									c
2019_ABu_114_1.ann	in									c
2019_ABu_114_1.ann	use									c
2019_ABu_114_1.ann	and									c
2019_ABu_114_1.ann	,									c
2019_ABu_114_1.ann	at									c
2019_ABu_114_1.ann	first									c
2019_ABu_114_1.ann	,									c
2019_ABu_114_1.ann	did									c
2019_ABu_114_1.ann	not									c
2019_ABu_114_1.ann	exist									c
2019_ABu_114_1.ann	at									c
2019_ABu_114_1.ann	all									c
2019_ABu_114_1.ann	.									c

2019_ABu_136_1.ann	From									c
2019_ABu_136_1.ann	the									c
2019_ABu_136_1.ann	graph									c
2019_ABu_136_1.ann	it									c
2019_ABu_136_1.ann	is									c
2019_ABu_136_1.ann	clear									c
2019_ABu_136_1.ann	that									c
2019_ABu_136_1.ann	the									c
2019_ABu_136_1.ann	overwhelming									c
2019_ABu_136_1.ann	amount									c
2019_ABu_136_1.ann	of									c
2019_ABu_136_1.ann	visitors									c
2019_ABu_136_1.ann	(									c
2019_ABu_136_1.ann	65									c
2019_ABu_136_1.ann	per									c
2019_ABu_136_1.ann	cent									c
2019_ABu_136_1.ann	)									c
2019_ABu_136_1.ann	used									c
2019_ABu_136_1.ann	public									c
2019_ABu_136_1.ann	libraries									c
2019_ABu_136_1.ann	to									c
2019_ABu_136_1.ann	borrow									c
2019_ABu_136_1.ann	or									c
2019_ABu_136_1.ann	to									c
2019_ABu_136_1.ann	return									c
2019_ABu_136_1.ann	books									c
2019_ABu_136_1.ann	.									c

2019_EEr_170_2.ann	Friends									c
2019_EEr_170_2.ann	and									c
2019_EEr_170_2.ann	other									c
2019_EEr_170_2.ann	people									c
2019_EEr_170_2.ann	of									c
2019_EEr_170_2.ann	nearly									c
2019_EEr_170_2.ann	the									c
2019_EEr_170_2.ann	same									c
2019_EEr_170_2.ann	age									c
2019_EEr_170_2.ann	as									c
2019_EEr_170_2.ann	a									c
2019_EEr_170_2.ann	child									c
2019_EEr_170_2.ann	become									c
2019_EEr_170_2.ann	more									c
2019_EEr_170_2.ann	influencial	Spelling	influential							i
2019_EEr_170_2.ann	than									c
2019_EEr_170_2.ann	relatives									c
2019_EEr_170_2.ann	,									c
2019_EEr_170_2.ann	especially									c
2019_EEr_170_2.ann	older									c
2019_EEr_170_2.ann	relatives									c
2019_EEr_170_2.ann	.									c

2019_ABu_29_1.ann	The									c
2019_ABu_29_1.ann	table									c
2019_ABu_29_1.ann	shows									c
2019_ABu_29_1.ann	as	Redundant_comp		Spelling	us					i
2019_ABu_29_1.ann	the									c
2019_ABu_29_1.ann	percentage									c
2019_ABu_29_1.ann	of									c
2019_ABu_29_1.ann	boys									c
2019_ABu_29_1.ann	and									c
2019_ABu_29_1.ann	girls									c
2019_ABu_29_1.ann	doing									c
2019_ABu_29_1.ann	sports									c
2019_ABu_29_1.ann	on									c
2019_ABu_29_1.ann	a									c
2019_ABu_29_1.ann	daily									c
2019_ABu_29_1.ann	basis									c
2019_ABu_29_1.ann	in									c
2019_ABu_29_1.ann	1990									c
2019_ABu_29_1.ann	and									c
2019_ABu_29_1.ann	2005	Punctuation	2005,							i
2019_ABu_29_1.ann	and									c
2019_ABu_29_1.ann	the									c
2019_ABu_29_1.ann	chart									c
2019_ABu_29_1.ann	depicts									c
2019_ABu_29_1.ann	the									c
2019_ABu_29_1.ann	obesity									c
2019_ABu_29_1.ann	rate									c
2019_ABu_29_1.ann	among									c
2019_ABu_29_1.ann	children									c
2019_ABu_29_1.ann	in									c
2019_ABu_29_1.ann	Canada									c
2019_ABu_29_1.ann	from									c
2019_ABu_29_1.ann	1985									c
2019_ABu_29_1.ann	to									c
2019_ABu_29_1.ann	2005									c
2019_ABu_29_1.ann	.									c

2019_ABu_133_2.ann	However									c
2019_ABu_133_2.ann	,									c
2019_ABu_133_2.ann	it									c
2019_ABu_133_2.ann	is									c
2019_ABu_133_2.ann	not									c
2019_ABu_133_2.ann	always									c
2019_ABu_133_2.ann	the									c
2019_ABu_133_2.ann	amount									c
2019_ABu_133_2.ann	of									c
2019_ABu_133_2.ann	money									c
2019_ABu_133_2.ann	that									c
2019_ABu_133_2.ann	is									c
2019_ABu_133_2.ann	crucial									c
2019_ABu_133_2.ann	,									c
2019_ABu_133_2.ann	it									c
2019_ABu_133_2.ann	is									c
2019_ABu_133_2.ann	the									c
2019_ABu_133_2.ann	interest									c
2019_ABu_133_2.ann	and									c
2019_ABu_133_2.ann	motivation									c
2019_ABu_133_2.ann	that									c
2019_ABu_133_2.ann	serve									c
2019_ABu_133_2.ann	as									c
2019_ABu_133_2.ann	a									c
2019_ABu_133_2.ann	key									c
2019_ABu_133_2.ann	to									c
2019_ABu_133_2.ann	success									c
2019_ABu_133_2.ann	.									c

2019_ABu_133_2.ann	They									c
2019_ABu_133_2.ann	may									c
2019_ABu_133_2.ann	sometimes									c
2019_ABu_133_2.ann	twist									c
2019_ABu_133_2.ann	the									c
2019_ABu_133_2.ann	results									c
2019_ABu_133_2.ann	to									c
2019_ABu_133_2.ann	suit									c
2019_ABu_133_2.ann	their									c
2019_ABu_133_2.ann	own									c
2019_ABu_133_2.ann	ends									c
2019_ABu_133_2.ann	.									c

2019_ABu_133_2.ann	Even									c
2019_ABu_133_2.ann	though									c
2019_ABu_133_2.ann	this									c
2019_ABu_133_2.ann	is									c
2019_ABu_133_2.ann	possible									c
2019_ABu_133_2.ann	,									c
2019_ABu_133_2.ann	the									c
2019_ABu_133_2.ann	same									c
2019_ABu_133_2.ann	could									c
2019_ABu_133_2.ann	be									c
2019_ABu_133_2.ann	suggested									c
2019_ABu_133_2.ann	about									c
2019_ABu_133_2.ann	research									c
2019_ABu_133_2.ann	carried									c
2019_ABu_133_2.ann	out									c
2019_ABu_133_2.ann	by									c
2019_ABu_133_2.ann	governments									c
2019_ABu_133_2.ann	.									c

2019_EEr_164_2.ann	You									c
2019_EEr_164_2.ann	always									c
2019_EEr_164_2.ann	keep									c
2019_EEr_164_2.ann	in									c
2019_EEr_164_2.ann	touch									c
2019_EEr_164_2.ann	with									c
2019_EEr_164_2.ann	your									c
2019_EEr_164_2.ann	family									c
2019_EEr_164_2.ann	members									c
2019_EEr_164_2.ann	at									c
2019_EEr_164_2.ann	least									c
2019_EEr_164_2.ann	when									c
2019_EEr_164_2.ann	you									c
2019_EEr_164_2.ann	are									c
2019_EEr_164_2.ann	a									c
2019_EEr_164_2.ann	little									c
2019_EEr_164_2.ann	kid									c
2019_EEr_164_2.ann	.									c

2019_EEr_77_2.ann	Obviously									c
2019_EEr_77_2.ann	,									c
2019_EEr_77_2.ann	it	Absence_comp_sent	it is much harder							c
2019_EEr_77_2.ann	is	Absence_comp_sent	it is much harder							c
2019_EEr_77_2.ann	much	Absence_comp_sent	it is much harder							c
2019_EEr_77_2.ann	for									i
2019_EEr_77_2.ann	parets	Spelling	parents							i
2019_EEr_77_2.ann	to									c
2019_EEr_77_2.ann	raise									c
2019_EEr_77_2.ann	their									c
2019_EEr_77_2.ann	child									c
2019_EEr_77_2.ann	as									c
2019_EEr_77_2.ann	a									c
2019_EEr_77_2.ann	decent									c
2019_EEr_77_2.ann	person									c
2019_EEr_77_2.ann	,									c
2019_EEr_77_2.ann	trying									c
2019_EEr_77_2.ann	to									c
2019_EEr_77_2.ann	form									c
2019_EEr_77_2.ann	his									c
2019_EEr_77_2.ann	/									c
2019_EEr_77_2.ann	her									c
2019_EEr_77_2.ann	take									c
2019_EEr_77_2.ann	on									c
2019_EEr_77_2.ann	life									c
2019_EEr_77_2.ann	and									c
2019_EEr_77_2.ann	to									c
2019_EEr_77_2.ann	persuade									c
2019_EEr_77_2.ann	him									c
2019_EEr_77_2.ann	/									c
2019_EEr_77_2.ann	her									c
2019_EEr_77_2.ann	to									c
2019_EEr_77_2.ann	become									c
2019_EEr_77_2.ann	honest	Articles	an honest, compassionate person							i
2019_EEr_77_2.ann	,	Articles	an honest, compassionate person							c
2019_EEr_77_2.ann	compassionate	Articles	an honest, compassionate person							c
2019_EEr_77_2.ann	person	Articles	an honest, compassionate person							c
2019_EEr_77_2.ann	,									c
2019_EEr_77_2.ann	learning									c
2019_EEr_77_2.ann	how									c
2019_EEr_77_2.ann	to									c
2019_EEr_77_2.ann	reach									c
2019_EEr_77_2.ann	a									c
2019_EEr_77_2.ann	compromise									c
2019_EEr_77_2.ann	and									c
2019_EEr_77_2.ann	do	Redundant_comp								c
2019_EEr_77_2.ann	not									c
2019_EEr_77_2.ann	argue									c
2019_EEr_77_2.ann	for									c
2019_EEr_77_2.ann	the									c
2019_EEr_77_2.ann	sake									c
2019_EEr_77_2.ann	of									c
2019_EEr_77_2.ann	arguing									c
2019_EEr_77_2.ann	.									c

2019_EEr_77_2.ann	Moreover									c
2019_EEr_77_2.ann	,									c
2019_EEr_77_2.ann	people									c
2019_EEr_77_2.ann	regard									c
2019_EEr_77_2.ann	school									c
2019_EEr_77_2.ann	as									c
2019_EEr_77_2.ann	the									c
2019_EEr_77_2.ann	"									c
2019_EEr_77_2.ann	alma									c
2019_EEr_77_2.ann	mater									c
2019_EEr_77_2.ann	"									c
2019_EEr_77_2.ann	where	Punctuation	, where							i
2019_EEr_77_2.ann	children									c
2019_EEr_77_2.ann	learn	Absence_explanation	learn how to become							c
2019_EEr_77_2.ann	to	Absence_explanation	learn how to become							i
2019_EEr_77_2.ann	become	Absence_explanation	learn how to become							c
2019_EEr_77_2.ann	responsible									c
2019_EEr_77_2.ann	not									c
2019_EEr_77_2.ann	only									c
2019_EEr_77_2.ann	for									c
2019_EEr_77_2.ann	yourself									c
2019_EEr_77_2.ann	but									c
2019_EEr_77_2.ann	also									c
2019_EEr_77_2.ann	for									c
2019_EEr_77_2.ann	others									c
2019_EEr_77_2.ann	.									c

2019_ABu_237_1.ann	The									c
2019_ABu_237_1.ann	pie									c
2019_ABu_237_1.ann	charts									c
2019_ABu_237_1.ann	illustrate									c
2019_ABu_237_1.ann	the									c
2019_ABu_237_1.ann	information									c
2019_ABu_237_1.ann	on									c
2019_ABu_237_1.ann	quantity	Articles	a number	lex_item_choice	a number					i
2019_ABu_237_1.ann	of									c
2019_ABu_237_1.ann	students									c
2019_ABu_237_1.ann	of									c
2019_ABu_237_1.ann	different									c
2019_ABu_237_1.ann	ages									c
2019_ABu_237_1.ann	attending									c
2019_ABu_237_1.ann	Science									c
2019_ABu_237_1.ann	,									c
2019_ABu_237_1.ann	Arts									c
2019_ABu_237_1.ann	and	Punctuation	, and							i
2019_ABu_237_1.ann	Sports									c
2019_ABu_237_1.ann	and									c
2019_ABu_237_1.ann	Health									c
2019_ABu_237_1.ann	courses									c
2019_ABu_237_1.ann	in									c
2019_ABu_237_1.ann	the									c
2019_ABu_237_1.ann	UK									c
2019_ABu_237_1.ann	.									c

2019_ABu_237_1.ann	It									c
2019_ABu_237_1.ann	is									c
2019_ABu_237_1.ann	interesting									c
2019_ABu_237_1.ann	to									c
2019_ABu_237_1.ann	notice	lex_item_choice	note							i
2019_ABu_237_1.ann	that									c
2019_ABu_237_1.ann	more									c
2019_ABu_237_1.ann	than									c
2019_ABu_237_1.ann	a									c
2019_ABu_237_1.ann	half									c
2019_ABu_237_1.ann	of									c
2019_ABu_237_1.ann	students	Articles	the students							i
2019_ABu_237_1.ann	,									c
2019_ABu_237_1.ann	refered	lex_item_choice	related							i
2019_ABu_237_1.ann	to									c
2019_ABu_237_1.ann	18	Spelling	18-25-year-olds							c
2019_ABu_237_1.ann	-	Spelling	18-25-year-olds							c
2019_ABu_237_1.ann	25	Spelling	18-25-year-olds							i
2019_ABu_237_1.ann	years	Spelling	18-25-year-olds							i
2019_ABu_237_1.ann	old	Spelling	18-25-year-olds							i
2019_ABu_237_1.ann	,									c
2019_ABu_237_1.ann	are	Redundant_comp								c
2019_ABu_237_1.ann	tend	Agreement_errors	tends							c
2019_ABu_237_1.ann	to									c
2019_ABu_237_1.ann	choose									c
2019_ABu_237_1.ann	science									c
2019_ABu_237_1.ann	(									c
2019_ABu_237_1.ann	55									c
2019_ABu_237_1.ann	per									c
2019_ABu_237_1.ann	cent									c
2019_ABu_237_1.ann	)									c
2019_ABu_237_1.ann	and	Punctuation	, and							i
2019_ABu_237_1.ann	science	Word_order	science course is more popular than Arts and Sports all together amongst this audience							c
2019_ABu_237_1.ann	cource	Word_order	science course is more popular than Arts and Sports all together amongst this audience	Spelling	course					i
2019_ABu_237_1.ann	amongst	Word_order	science course is more popular than Arts and Sports all together amongst this audience	Word_order	is more popular amongst this audience					i
2019_ABu_237_1.ann	this	Word_order	science course is more popular than Arts and Sports all together amongst this audience	Word_order	is more popular amongst this audience					i
2019_ABu_237_1.ann	audience	Word_order	science course is more popular than Arts and Sports all together amongst this audience	Word_order	is more popular amongst this audience					i
2019_ABu_237_1.ann	is	Word_order	science course is more popular than Arts and Sports all together amongst this audience	Word_order	is more popular amongst this audience					i
2019_ABu_237_1.ann	the	Word_order	science course is more popular than Arts and Sports all together amongst this audience	Word_order	is more popular amongst this audience					i
2019_ABu_237_1.ann	most	Word_order	science course is more popular than Arts and Sports all together amongst this audience	Word_order	is more popular amongst this audience	Comparative_constr	more			i
2019_ABu_237_1.ann	popular	Word_order	science course is more popular than Arts and Sports all together amongst this audience	Word_order	is more popular amongst this audience					i
2019_ABu_237_1.ann	than	Word_order	science course is more popular than Arts and Sports all together amongst this audience							i
2019_ABu_237_1.ann	Arts	Word_order	science course is more popular than Arts and Sports all together amongst this audience							i
2019_ABu_237_1.ann	and	Word_order	science course is more popular than Arts and Sports all together amongst this audience							i
2019_ABu_237_1.ann	Sports	Word_order	science course is more popular than Arts and Sports all together amongst this audience							i
2019_ABu_237_1.ann	all	Word_order	science course is more popular than Arts and Sports all together amongst this audience							i
2019_ABu_237_1.ann	together	Word_order	science course is more popular than Arts and Sports all together amongst this audience							i
2019_ABu_237_1.ann	,									c
2019_ABu_237_1.ann	whereas									c
2019_ABu_237_1.ann	the									c
2019_ABu_237_1.ann	audience									c
2019_ABu_237_1.ann	of									c
2019_ABu_237_1.ann	26	Spelling	26-40-year-olds							c
2019_ABu_237_1.ann	-	Spelling	26-40-year-olds							i
2019_ABu_237_1.ann	40	Spelling	26-40-year-olds							i
2019_ABu_237_1.ann	year	Spelling	26-40-year-olds							i
2019_ABu_237_1.ann	olds	Spelling	26-40-year-olds							c
2019_ABu_237_1.ann	like									c
2019_ABu_237_1.ann	Sports									c
2019_ABu_237_1.ann	and									c
2019_ABu_237_1.ann	Health									c
2019_ABu_237_1.ann	courses									c
2019_ABu_237_1.ann	more									c
2019_ABu_237_1.ann	than									c
2019_ABu_237_1.ann	other									c
2019_ABu_237_1.ann	ones									c
2019_ABu_237_1.ann	and									c
2019_ABu_237_1.ann	their									c
2019_ABu_237_1.ann	percentage	lex_item_choice	proportion							i
2019_ABu_237_1.ann	achieves	lex_item_choice	reaches							c
2019_ABu_237_1.ann	to	lex_item_choice	reaches							i
2019_ABu_237_1.ann	62									c
2019_ABu_237_1.ann	per									c
2019_ABu_237_1.ann	cent									c
2019_ABu_237_1.ann	.									c

2019_ABu_55_2.ann	There									c
2019_ABu_55_2.ann	are									c
2019_ABu_55_2.ann	many									c
2019_ABu_55_2.ann	countries									c
2019_ABu_55_2.ann	in	Prepositions	on							i
2019_ABu_55_2.ann	our									c
2019_ABu_55_2.ann	planet									c
2019_ABu_55_2.ann	,									c
2019_ABu_55_2.ann	some									c
2019_ABu_55_2.ann	of									c
2019_ABu_55_2.ann	them									c
2019_ABu_55_2.ann	are									c
2019_ABu_55_2.ann	rich									c
2019_ABu_55_2.ann	and									c
2019_ABu_55_2.ann	wealthy									c
2019_ABu_55_2.ann	,									c
2019_ABu_55_2.ann	some									c
2019_ABu_55_2.ann	of									c
2019_ABu_55_2.ann	them									c
2019_ABu_55_2.ann	are									c
2019_ABu_55_2.ann	poor									c
2019_ABu_55_2.ann	and									c
2019_ABu_55_2.ann	seeking	Absence_comp_sent	are seeking	Tense_form	are seeking					i
2019_ABu_55_2.ann	for									c
2019_ABu_55_2.ann	help									c
2019_ABu_55_2.ann	.									c

2019_ABu_55_2.ann	The									c
2019_ABu_55_2.ann	citizens									c
2019_ABu_55_2.ann	of									c
2019_ABu_55_2.ann	the									c
2019_ABu_55_2.ann	countries									c
2019_ABu_55_2.ann	that									c
2019_ABu_55_2.ann	are									c
2019_ABu_55_2.ann	in									c
2019_ABu_55_2.ann	war									c
2019_ABu_55_2.ann	are									c
2019_ABu_55_2.ann	looking									c
2019_ABu_55_2.ann	for									c
